Training: 2021-10-28 22:59:42,753-rank_id: 0
Training: 2021-10-29 00:25:37,492-Speed 247.95 samples/sec   Loss 11.0783   LearningRate 0.0250000   Epoch: 2   Global Step: 7400   Required: 3 hours
Training: 2021-10-29 00:26:04,154-Pytorch Model Saved in '/output/webface_r50_512_3/backbone.pth'
Training: 2021-10-29 00:26:05,776-Speed 226.31 samples/sec   Loss 11.0399   LearningRate 0.0250000   Epoch: 3   Global Step: 7450   Required: 3 hours
Training: 2021-10-29 00:26:31,516-Speed 248.67 samples/sec   Loss 8.8895   LearningRate 0.0250000   Epoch: 3   Global Step: 7500   Required: 3 hours
Training: 2021-10-29 00:26:57,510-Speed 246.24 samples/sec   Loss 9.0964   LearningRate 0.0250000   Epoch: 3   Global Step: 7550   Required: 3 hours
Training: 2021-10-29 00:27:23,348-Speed 247.73 samples/sec   Loss 9.3134   LearningRate 0.0250000   Epoch: 3   Global Step: 7600   Required: 3 hours
Training: 2021-10-29 00:27:49,128-Speed 248.28 samples/sec   Loss 9.4350   LearningRate 0.0250000   Epoch: 3   Global Step: 7650   Required: 3 hours
Training: 2021-10-29 00:28:14,913-Speed 248.24 samples/sec   Loss 9.3767   LearningRate 0.0250000   Epoch: 3   Global Step: 7700   Required: 3 hours
Training: 2021-10-29 00:28:40,757-Speed 247.67 samples/sec   Loss 9.4887   LearningRate 0.0250000   Epoch: 3   Global Step: 7750   Required: 3 hours
Training: 2021-10-29 00:29:06,632-Speed 247.35 samples/sec   Loss 9.8619   LearningRate 0.0250000   Epoch: 3   Global Step: 7800   Required: 3 hours
Training: 2021-10-29 00:29:32,521-Speed 247.25 samples/sec   Loss 9.7408   LearningRate 0.0250000   Epoch: 3   Global Step: 7850   Required: 3 hours
Training: 2021-10-29 00:29:58,441-Speed 246.95 samples/sec   Loss 10.0592   LearningRate 0.0250000   Epoch: 3   Global Step: 7900   Required: 3 hours
Training: 2021-10-29 00:30:24,371-Speed 246.85 samples/sec   Loss 9.9818   LearningRate 0.0250000   Epoch: 3   Global Step: 7950   Required: 3 hours
Training: 2021-10-29 00:30:50,274-Speed 247.11 samples/sec   Loss 9.8240   LearningRate 0.0250000   Epoch: 3   Global Step: 8000   Required: 3 hours
Training: 2021-10-29 00:32:13,774-[agedb_30][8000]XNorm: 14.586719
Training: 2021-10-29 00:32:13,774-[agedb_30][8000]Accuracy-Flip: 0.74267+-0.02407
Training: 2021-10-29 00:32:13,774-[agedb_30][8000]Accuracy-Highest: 0.76933
Training: 2021-10-29 00:35:39,943-[dev_00][8000]XNorm: 16.991724
Training: 2021-10-29 00:35:39,943-[dev_00][8000]Accuracy-Flip: 0.51987+-0.04493
Training: 2021-10-29 00:35:39,944-[dev_00][8000]Accuracy-Highest: 0.52987
Training: 2021-10-29 00:37:11,002-[dev_04][8000]XNorm: 17.048251
Training: 2021-10-29 00:37:11,002-[dev_04][8000]Accuracy-Flip: 0.50367+-0.01907
Training: 2021-10-29 00:37:11,002-[dev_04][8000]Accuracy-Highest: 0.50367
Training: 2021-10-29 00:37:35,981-Speed 15.78 samples/sec   Loss 10.2095   LearningRate 0.0250000   Epoch: 3   Global Step: 8050   Required: 3 hours
Training: 2021-10-29 00:38:01,105-Speed 254.77 samples/sec   Loss 10.1993   LearningRate 0.0250000   Epoch: 3   Global Step: 8100   Required: 3 hours
Training: 2021-10-29 00:38:26,081-Speed 256.28 samples/sec   Loss 10.2431   LearningRate 0.0250000   Epoch: 3   Global Step: 8150   Required: 3 hours
Training: 2021-10-29 00:38:51,095-Speed 255.88 samples/sec   Loss 10.0260   LearningRate 0.0250000   Epoch: 3   Global Step: 8200   Required: 3 hours
Training: 2021-10-29 00:39:16,223-Speed 254.73 samples/sec   Loss 10.3716   LearningRate 0.0250000   Epoch: 3   Global Step: 8250   Required: 3 hours
Training: 2021-10-29 00:39:41,492-Speed 253.31 samples/sec   Loss 10.2779   LearningRate 0.0250000   Epoch: 3   Global Step: 8300   Required: 3 hours
Training: 2021-10-29 00:40:06,841-Speed 252.50 samples/sec   Loss 10.3688   LearningRate 0.0250000   Epoch: 3   Global Step: 8350   Required: 3 hours
Training: 2021-10-29 00:40:32,343-Speed 251.00 samples/sec   Loss 10.4652   LearningRate 0.0250000   Epoch: 3   Global Step: 8400   Required: 3 hours
Training: 2021-10-29 00:40:57,872-Speed 250.72 samples/sec   Loss 10.5048   LearningRate 0.0250000   Epoch: 3   Global Step: 8450   Required: 3 hours
Training: 2021-10-29 00:41:23,577-Speed 249.01 samples/sec   Loss 10.4608   LearningRate 0.0250000   Epoch: 3   Global Step: 8500   Required: 3 hours
Training: 2021-10-29 00:41:49,390-Speed 247.97 samples/sec   Loss 10.6533   LearningRate 0.0250000   Epoch: 3   Global Step: 8550   Required: 3 hours
Training: 2021-10-29 00:42:15,310-Speed 246.94 samples/sec   Loss 10.5450   LearningRate 0.0250000   Epoch: 3   Global Step: 8600   Required: 3 hours
Training: 2021-10-29 00:42:41,246-Speed 246.79 samples/sec   Loss 10.5705   LearningRate 0.0250000   Epoch: 3   Global Step: 8650   Required: 3 hours
Training: 2021-10-29 00:43:07,093-Speed 247.63 samples/sec   Loss 10.4129   LearningRate 0.0250000   Epoch: 3   Global Step: 8700   Required: 3 hours
Training: 2021-10-29 00:43:32,863-Speed 248.38 samples/sec   Loss 10.6428   LearningRate 0.0250000   Epoch: 3   Global Step: 8750   Required: 3 hours
Training: 2021-10-29 00:43:58,693-Speed 247.81 samples/sec   Loss 10.4810   LearningRate 0.0250000   Epoch: 3   Global Step: 8800   Required: 3 hours
Training: 2021-10-29 00:44:24,601-Speed 247.05 samples/sec   Loss 10.6274   LearningRate 0.0250000   Epoch: 3   Global Step: 8850   Required: 3 hours
Training: 2021-10-29 00:44:50,491-Speed 247.23 samples/sec   Loss 10.2651   LearningRate 0.0250000   Epoch: 3   Global Step: 8900   Required: 3 hours
Training: 2021-10-29 00:45:16,383-Speed 247.21 samples/sec   Loss 10.9005   LearningRate 0.0250000   Epoch: 3   Global Step: 8950   Required: 3 hours
Training: 2021-10-29 00:45:42,266-Speed 247.30 samples/sec   Loss 10.6602   LearningRate 0.0250000   Epoch: 3   Global Step: 9000   Required: 3 hours
Training: 2021-10-29 00:46:08,131-Speed 247.46 samples/sec   Loss 10.7914   LearningRate 0.0250000   Epoch: 3   Global Step: 9050   Required: 3 hours
Training: 2021-10-29 00:46:34,022-Speed 247.22 samples/sec   Loss 10.8274   LearningRate 0.0250000   Epoch: 3   Global Step: 9100   Required: 3 hours
Training: 2021-10-29 00:46:59,847-Speed 247.86 samples/sec   Loss 10.6797   LearningRate 0.0250000   Epoch: 3   Global Step: 9150   Required: 3 hours
Training: 2021-10-29 00:47:25,723-Speed 247.36 samples/sec   Loss 10.6370   LearningRate 0.0250000   Epoch: 3   Global Step: 9200   Required: 3 hours
Training: 2021-10-29 00:47:51,594-Speed 247.41 samples/sec   Loss 10.7258   LearningRate 0.0250000   Epoch: 3   Global Step: 9250   Required: 3 hours
Training: 2021-10-29 00:48:17,428-Speed 247.77 samples/sec   Loss 10.9201   LearningRate 0.0250000   Epoch: 3   Global Step: 9300   Required: 3 hours
Training: 2021-10-29 00:48:43,335-Speed 247.06 samples/sec   Loss 11.1192   LearningRate 0.0250000   Epoch: 3   Global Step: 9350   Required: 3 hours
Training: 2021-10-29 00:49:09,192-Speed 247.55 samples/sec   Loss 11.0061   LearningRate 0.0250000   Epoch: 3   Global Step: 9400   Required: 3 hours
Training: 2021-10-29 00:49:35,008-Speed 247.94 samples/sec   Loss 11.0559   LearningRate 0.0250000   Epoch: 3   Global Step: 9450   Required: 3 hours
Training: 2021-10-29 00:50:00,885-Speed 247.36 samples/sec   Loss 10.9831   LearningRate 0.0250000   Epoch: 3   Global Step: 9500   Required: 3 hours
Training: 2021-10-29 00:50:26,733-Speed 247.64 samples/sec   Loss 11.2356   LearningRate 0.0250000   Epoch: 3   Global Step: 9550   Required: 3 hours
Training: 2021-10-29 00:50:52,594-Speed 247.49 samples/sec   Loss 11.0024   LearningRate 0.0250000   Epoch: 3   Global Step: 9600   Required: 3 hours
Training: 2021-10-29 00:51:18,438-Speed 247.67 samples/sec   Loss 10.7168   LearningRate 0.0250000   Epoch: 3   Global Step: 9650   Required: 3 hours
Training: 2021-10-29 00:51:44,261-Speed 247.88 samples/sec   Loss 11.2279   LearningRate 0.0250000   Epoch: 3   Global Step: 9700   Required: 3 hours
Training: 2021-10-29 00:52:10,082-Speed 247.90 samples/sec   Loss 10.6369   LearningRate 0.0250000   Epoch: 3   Global Step: 9750   Required: 3 hours
Training: 2021-10-29 00:52:35,906-Speed 247.86 samples/sec   Loss 10.9167   LearningRate 0.0250000   Epoch: 3   Global Step: 9800   Required: 3 hours
Training: 2021-10-29 00:53:01,719-Speed 247.97 samples/sec   Loss 11.0804   LearningRate 0.0250000   Epoch: 3   Global Step: 9850   Required: 3 hours
Training: 2021-10-29 00:53:27,576-Speed 247.55 samples/sec   Loss 11.1283   LearningRate 0.0250000   Epoch: 3   Global Step: 9900   Required: 3 hours
Training: 2021-10-29 00:53:45,705-Pytorch Model Saved in '/output/webface_r50_512_3/backbone.pth'
Training: 2021-10-29 00:53:55,878-Speed 226.16 samples/sec   Loss 10.1521   LearningRate 0.0250000   Epoch: 4   Global Step: 9950   Required: 3 hours
Training: 2021-10-29 00:54:21,729-Speed 247.60 samples/sec   Loss 9.1421   LearningRate 0.0250000   Epoch: 4   Global Step: 10000   Required: 3 hours
Training: 2021-10-29 00:55:45,203-[agedb_30][10000]XNorm: 14.719719
Training: 2021-10-29 00:55:45,203-[agedb_30][10000]Accuracy-Flip: 0.72050+-0.02307
Training: 2021-10-29 00:55:45,203-[agedb_30][10000]Accuracy-Highest: 0.76933
Training: 2021-10-29 00:59:11,363-[dev_00][10000]XNorm: 16.951556
Training: 2021-10-29 00:59:11,364-[dev_00][10000]Accuracy-Flip: 0.52067+-0.04115
Training: 2021-10-29 00:59:11,364-[dev_00][10000]Accuracy-Highest: 0.52987
Training: 2021-10-29 01:00:42,541-[dev_04][10000]XNorm: 16.951294
Training: 2021-10-29 01:00:42,541-[dev_04][10000]Accuracy-Flip: 0.49756+-0.01730
Training: 2021-10-29 01:00:42,541-[dev_04][10000]Accuracy-Highest: 0.50367
Training: 2021-10-29 01:01:07,555-Speed 15.77 samples/sec   Loss 9.0580   LearningRate 0.0250000   Epoch: 4   Global Step: 10050   Required: 3 hours
Training: 2021-10-29 01:01:32,619-Speed 255.38 samples/sec   Loss 9.0957   LearningRate 0.0250000   Epoch: 4   Global Step: 10100   Required: 3 hours
Training: 2021-10-29 01:01:57,614-Speed 256.09 samples/sec   Loss 9.5015   LearningRate 0.0250000   Epoch: 4   Global Step: 10150   Required: 3 hours
Training: 2021-10-29 01:02:22,604-Speed 256.13 samples/sec   Loss 9.4570   LearningRate 0.0250000   Epoch: 4   Global Step: 10200   Required: 3 hours
Training: 2021-10-29 01:02:47,697-Speed 255.09 samples/sec   Loss 9.6963   LearningRate 0.0250000   Epoch: 4   Global Step: 10250   Required: 3 hours
Training: 2021-10-29 01:03:12,928-Speed 253.65 samples/sec   Loss 9.6210   LearningRate 0.0250000   Epoch: 4   Global Step: 10300   Required: 3 hours
Training: 2021-10-29 01:03:38,302-Speed 252.26 samples/sec   Loss 9.7595   LearningRate 0.0250000   Epoch: 4   Global Step: 10350   Required: 3 hours
Training: 2021-10-29 01:04:03,873-Speed 250.32 samples/sec   Loss 9.7401   LearningRate 0.0250000   Epoch: 4   Global Step: 10400   Required: 3 hours
Training: 2021-10-29 01:04:29,589-Speed 248.91 samples/sec   Loss 9.8159   LearningRate 0.0250000   Epoch: 4   Global Step: 10450   Required: 3 hours
Training: 2021-10-29 01:04:55,335-Speed 248.60 samples/sec   Loss 10.0558   LearningRate 0.0250000   Epoch: 4   Global Step: 10500   Required: 3 hours
Training: 2021-10-29 01:05:21,070-Speed 248.73 samples/sec   Loss 9.8236   LearningRate 0.0250000   Epoch: 4   Global Step: 10550   Required: 3 hours
Training: 2021-10-29 01:05:46,888-Speed 247.92 samples/sec   Loss 9.9430   LearningRate 0.0250000   Epoch: 4   Global Step: 10600   Required: 3 hours
Training: 2021-10-29 01:06:12,817-Speed 246.86 samples/sec   Loss 9.9680   LearningRate 0.0250000   Epoch: 4   Global Step: 10650   Required: 3 hours
Training: 2021-10-29 01:06:38,791-Speed 246.42 samples/sec   Loss 10.0581   LearningRate 0.0250000   Epoch: 4   Global Step: 10700   Required: 3 hours
Training: 2021-10-29 01:07:04,614-Speed 247.88 samples/sec   Loss 10.5639   LearningRate 0.0250000   Epoch: 4   Global Step: 10750   Required: 3 hours
Training: 2021-10-29 01:07:30,363-Speed 248.58 samples/sec   Loss 10.4749   LearningRate 0.0250000   Epoch: 4   Global Step: 10800   Required: 3 hours
Training: 2021-10-29 01:07:56,075-Speed 248.94 samples/sec   Loss 10.3713   LearningRate 0.0250000   Epoch: 4   Global Step: 10850   Required: 3 hours
Training: 2021-10-29 01:08:21,893-Speed 247.91 samples/sec   Loss 10.2930   LearningRate 0.0250000   Epoch: 4   Global Step: 10900   Required: 3 hours
Training: 2021-10-29 01:08:47,817-Speed 246.91 samples/sec   Loss 10.3778   LearningRate 0.0250000   Epoch: 4   Global Step: 10950   Required: 3 hours
Training: 2021-10-29 01:09:13,732-Speed 247.00 samples/sec   Loss 10.1867   LearningRate 0.0250000   Epoch: 4   Global Step: 11000   Required: 3 hours
Training: 2021-10-29 01:09:39,509-Speed 248.31 samples/sec   Loss 10.3516   LearningRate 0.0250000   Epoch: 4   Global Step: 11050   Required: 3 hours
Training: 2021-10-29 01:10:05,269-Speed 248.48 samples/sec   Loss 10.6637   LearningRate 0.0250000   Epoch: 4   Global Step: 11100   Required: 3 hours
Training: 2021-10-29 01:10:30,990-Speed 248.86 samples/sec   Loss 10.2189   LearningRate 0.0250000   Epoch: 4   Global Step: 11150   Required: 3 hours
Training: 2021-10-29 01:10:56,743-Speed 248.54 samples/sec   Loss 10.6381   LearningRate 0.0250000   Epoch: 4   Global Step: 11200   Required: 3 hours
Training: 2021-10-29 01:11:22,492-Speed 248.59 samples/sec   Loss 10.4472   LearningRate 0.0250000   Epoch: 4   Global Step: 11250   Required: 3 hours
Training: 2021-10-29 01:11:48,304-Speed 247.96 samples/sec   Loss 10.3902   LearningRate 0.0250000   Epoch: 4   Global Step: 11300   Required: 3 hours
Training: 2021-10-29 01:12:14,118-Speed 247.97 samples/sec   Loss 10.4761   LearningRate 0.0250000   Epoch: 4   Global Step: 11350   Required: 3 hours
Training: 2021-10-29 01:12:39,961-Speed 247.67 samples/sec   Loss 10.6506   LearningRate 0.0250000   Epoch: 4   Global Step: 11400   Required: 3 hours
Training: 2021-10-29 01:13:05,846-Speed 247.28 samples/sec   Loss 10.5063   LearningRate 0.0250000   Epoch: 4   Global Step: 11450   Required: 3 hours
Training: 2021-10-29 01:13:31,724-Speed 247.35 samples/sec   Loss 10.7044   LearningRate 0.0250000   Epoch: 4   Global Step: 11500   Required: 3 hours
Training: 2021-10-29 01:13:57,589-Speed 247.48 samples/sec   Loss 10.7169   LearningRate 0.0250000   Epoch: 4   Global Step: 11550   Required: 3 hours
Training: 2021-10-29 01:14:23,474-Speed 247.27 samples/sec   Loss 10.6751   LearningRate 0.0250000   Epoch: 4   Global Step: 11600   Required: 3 hours
Training: 2021-10-29 01:14:49,330-Speed 247.54 samples/sec   Loss 10.9929   LearningRate 0.0250000   Epoch: 4   Global Step: 11650   Required: 3 hours
Training: 2021-10-29 01:15:15,162-Speed 247.79 samples/sec   Loss 10.7474   LearningRate 0.0250000   Epoch: 4   Global Step: 11700   Required: 2 hours
Training: 2021-10-29 01:15:40,988-Speed 247.83 samples/sec   Loss 10.8909   LearningRate 0.0250000   Epoch: 4   Global Step: 11750   Required: 2 hours
Training: 2021-10-29 01:16:06,760-Speed 248.36 samples/sec   Loss 10.7668   LearningRate 0.0250000   Epoch: 4   Global Step: 11800   Required: 2 hours
Training: 2021-10-29 01:16:32,635-Speed 247.38 samples/sec   Loss 10.7394   LearningRate 0.0250000   Epoch: 4   Global Step: 11850   Required: 2 hours
Training: 2021-10-29 01:16:58,547-Speed 247.02 samples/sec   Loss 10.8550   LearningRate 0.0250000   Epoch: 4   Global Step: 11900   Required: 2 hours
Training: 2021-10-29 01:17:24,439-Speed 247.21 samples/sec   Loss 11.0916   LearningRate 0.0250000   Epoch: 4   Global Step: 11950   Required: 2 hours
Training: 2021-10-29 01:17:50,306-Speed 247.45 samples/sec   Loss 10.9831   LearningRate 0.0250000   Epoch: 4   Global Step: 12000   Required: 2 hours
Training: 2021-10-29 01:19:13,751-[agedb_30][12000]XNorm: 14.006755
Training: 2021-10-29 01:19:13,752-[agedb_30][12000]Accuracy-Flip: 0.75750+-0.02318
Training: 2021-10-29 01:19:13,752-[agedb_30][12000]Accuracy-Highest: 0.76933
Training: 2021-10-29 01:22:39,979-[dev_00][12000]XNorm: 16.525313
Training: 2021-10-29 01:22:39,980-[dev_00][12000]Accuracy-Flip: 0.51467+-0.03537
Training: 2021-10-29 01:22:39,980-[dev_00][12000]Accuracy-Highest: 0.52987
Training: 2021-10-29 01:24:11,038-[dev_04][12000]XNorm: 16.472695
Training: 2021-10-29 01:24:11,038-[dev_04][12000]Accuracy-Flip: 0.49817+-0.01344
Training: 2021-10-29 01:24:11,039-[dev_04][12000]Accuracy-Highest: 0.50367
Training: 2021-10-29 01:24:36,028-Speed 15.77 samples/sec   Loss 10.8490   LearningRate 0.0250000   Epoch: 4   Global Step: 12050   Required: 3 hours
Training: 2021-10-29 01:25:01,084-Speed 255.47 samples/sec   Loss 10.7211   LearningRate 0.0250000   Epoch: 4   Global Step: 12100   Required: 3 hours
Training: 2021-10-29 01:25:26,060-Speed 256.28 samples/sec   Loss 10.8025   LearningRate 0.0250000   Epoch: 4   Global Step: 12150   Required: 3 hours
Training: 2021-10-29 01:25:51,095-Speed 255.67 samples/sec   Loss 10.8600   LearningRate 0.0250000   Epoch: 4   Global Step: 12200   Required: 2 hours
Training: 2021-10-29 01:26:16,250-Speed 254.45 samples/sec   Loss 10.9506   LearningRate 0.0250000   Epoch: 4   Global Step: 12250   Required: 2 hours
Training: 2021-10-29 01:26:41,475-Speed 253.74 samples/sec   Loss 10.9253   LearningRate 0.0250000   Epoch: 4   Global Step: 12300   Required: 2 hours
Training: 2021-10-29 01:27:06,869-Speed 252.07 samples/sec   Loss 10.8639   LearningRate 0.0250000   Epoch: 4   Global Step: 12350   Required: 2 hours
Training: 2021-10-29 01:27:32,380-Speed 250.90 samples/sec   Loss 11.1072   LearningRate 0.0250000   Epoch: 4   Global Step: 12400   Required: 2 hours
Training: 2021-10-29 01:27:41,449-Pytorch Model Saved in '/output/webface_r50_512_3/backbone.pth'
Training: 2021-10-29 01:28:00,502-Speed 227.61 samples/sec   Loss 9.5983   LearningRate 0.0250000   Epoch: 5   Global Step: 12450   Required: 2 hours
Training: 2021-10-29 01:28:26,401-Speed 247.15 samples/sec   Loss 8.7737   LearningRate 0.0250000   Epoch: 5   Global Step: 12500   Required: 2 hours
Training: 2021-10-29 01:28:52,228-Speed 247.82 samples/sec   Loss 8.8959   LearningRate 0.0250000   Epoch: 5   Global Step: 12550   Required: 2 hours
Training: 2021-10-29 01:29:18,003-Speed 248.34 samples/sec   Loss 9.0988   LearningRate 0.0250000   Epoch: 5   Global Step: 12600   Required: 2 hours
Training: 2021-10-29 01:29:43,764-Speed 248.46 samples/sec   Loss 9.2281   LearningRate 0.0250000   Epoch: 5   Global Step: 12650   Required: 2 hours
Training: 2021-10-29 01:30:09,577-Speed 247.97 samples/sec   Loss 9.4983   LearningRate 0.0250000   Epoch: 5   Global Step: 12700   Required: 2 hours
Training: 2021-10-29 01:30:35,412-Speed 247.76 samples/sec   Loss 9.3474   LearningRate 0.0250000   Epoch: 5   Global Step: 12750   Required: 2 hours
Training: 2021-10-29 01:31:01,198-Speed 248.20 samples/sec   Loss 9.8072   LearningRate 0.0250000   Epoch: 5   Global Step: 12800   Required: 2 hours
Training: 2021-10-29 01:31:26,983-Speed 248.23 samples/sec   Loss 10.0739   LearningRate 0.0250000   Epoch: 5   Global Step: 12850   Required: 2 hours
Training: 2021-10-29 01:31:52,812-Speed 247.81 samples/sec   Loss 9.5926   LearningRate 0.0250000   Epoch: 5   Global Step: 12900   Required: 2 hours
Training: 2021-10-29 01:32:18,656-Speed 247.66 samples/sec   Loss 9.6618   LearningRate 0.0250000   Epoch: 5   Global Step: 12950   Required: 2 hours
Training: 2021-10-29 01:32:44,481-Speed 247.85 samples/sec   Loss 9.7104   LearningRate 0.0250000   Epoch: 5   Global Step: 13000   Required: 2 hours
Training: 2021-10-29 01:33:10,323-Speed 247.70 samples/sec   Loss 9.8011   LearningRate 0.0250000   Epoch: 5   Global Step: 13050   Required: 2 hours
Training: 2021-10-29 01:33:36,168-Speed 247.66 samples/sec   Loss 10.0692   LearningRate 0.0250000   Epoch: 5   Global Step: 13100   Required: 2 hours
Training: 2021-10-29 01:34:02,044-Speed 247.37 samples/sec   Loss 10.0470   LearningRate 0.0250000   Epoch: 5   Global Step: 13150   Required: 2 hours
Training: 2021-10-29 01:34:27,898-Speed 247.57 samples/sec   Loss 10.2707   LearningRate 0.0250000   Epoch: 5   Global Step: 13200   Required: 2 hours
Training: 2021-10-29 01:34:53,753-Speed 247.57 samples/sec   Loss 9.9603   LearningRate 0.0250000   Epoch: 5   Global Step: 13250   Required: 2 hours
Training: 2021-10-29 01:35:19,591-Speed 247.71 samples/sec   Loss 10.4571   LearningRate 0.0250000   Epoch: 5   Global Step: 13300   Required: 2 hours
Training: 2021-10-29 01:35:45,460-Speed 247.44 samples/sec   Loss 10.2646   LearningRate 0.0250000   Epoch: 5   Global Step: 13350   Required: 2 hours
Training: 2021-10-29 01:36:11,350-Speed 247.23 samples/sec   Loss 10.4989   LearningRate 0.0250000   Epoch: 5   Global Step: 13400   Required: 2 hours
Training: 2021-10-29 01:36:37,194-Speed 247.67 samples/sec   Loss 10.4053   LearningRate 0.0250000   Epoch: 5   Global Step: 13450   Required: 2 hours
Training: 2021-10-29 01:37:03,074-Speed 247.31 samples/sec   Loss 10.6708   LearningRate 0.0250000   Epoch: 5   Global Step: 13500   Required: 2 hours
Training: 2021-10-29 01:37:28,965-Speed 247.21 samples/sec   Loss 10.6761   LearningRate 0.0250000   Epoch: 5   Global Step: 13550   Required: 2 hours
Training: 2021-10-29 01:37:54,852-Speed 247.26 samples/sec   Loss 10.1427   LearningRate 0.0250000   Epoch: 5   Global Step: 13600   Required: 2 hours
Training: 2021-10-29 01:38:20,740-Speed 247.23 samples/sec   Loss 10.5515   LearningRate 0.0250000   Epoch: 5   Global Step: 13650   Required: 2 hours
Training: 2021-10-29 01:38:46,558-Speed 247.89 samples/sec   Loss 10.6510   LearningRate 0.0250000   Epoch: 5   Global Step: 13700   Required: 2 hours
Training: 2021-10-29 01:39:12,324-Speed 248.43 samples/sec   Loss 10.4902   LearningRate 0.0250000   Epoch: 5   Global Step: 13750   Required: 2 hours
Training: 2021-10-29 01:39:38,090-Speed 248.40 samples/sec   Loss 10.6065   LearningRate 0.0250000   Epoch: 5   Global Step: 13800   Required: 2 hours
Training: 2021-10-29 01:40:03,813-Speed 248.84 samples/sec   Loss 10.4992   LearningRate 0.0250000   Epoch: 5   Global Step: 13850   Required: 2 hours
Training: 2021-10-29 01:40:29,571-Speed 248.50 samples/sec   Loss 10.8771   LearningRate 0.0250000   Epoch: 5   Global Step: 13900   Required: 2 hours
Training: 2021-10-29 01:40:55,486-Speed 246.99 samples/sec   Loss 10.8760   LearningRate 0.0250000   Epoch: 5   Global Step: 13950   Required: 2 hours
Training: 2021-10-29 01:41:21,341-Speed 247.57 samples/sec   Loss 10.5862   LearningRate 0.0250000   Epoch: 5   Global Step: 14000   Required: 2 hours
Training: 2021-10-29 01:42:44,738-[agedb_30][14000]XNorm: 13.783442
Training: 2021-10-29 01:42:44,738-[agedb_30][14000]Accuracy-Flip: 0.74750+-0.02343
Training: 2021-10-29 01:42:44,738-[agedb_30][14000]Accuracy-Highest: 0.76933
Training: 2021-10-29 01:46:10,823-[dev_00][14000]XNorm: 16.144964
Training: 2021-10-29 01:46:10,823-[dev_00][14000]Accuracy-Flip: 0.52587+-0.04893
Training: 2021-10-29 01:46:10,823-[dev_00][14000]Accuracy-Highest: 0.52987
Training: 2021-10-29 01:47:41,866-[dev_04][14000]XNorm: 16.198134
Training: 2021-10-29 01:47:41,866-[dev_04][14000]Accuracy-Flip: 0.51513+-0.02029
Training: 2021-10-29 01:47:41,866-[dev_04][14000]Accuracy-Highest: 0.51513
Training: 2021-10-29 01:48:06,834-Speed 15.78 samples/sec   Loss 10.4498   LearningRate 0.0250000   Epoch: 5   Global Step: 14050   Required: 2 hours
Training: 2021-10-29 01:48:31,887-Speed 255.49 samples/sec   Loss 10.8702   LearningRate 0.0250000   Epoch: 5   Global Step: 14100   Required: 2 hours
Training: 2021-10-29 01:48:56,850-Speed 256.42 samples/sec   Loss 10.4619   LearningRate 0.0250000   Epoch: 5   Global Step: 14150   Required: 2 hours
Training: 2021-10-29 01:49:21,888-Speed 255.64 samples/sec   Loss 10.9261   LearningRate 0.0250000   Epoch: 5   Global Step: 14200   Required: 2 hours
Training: 2021-10-29 01:49:47,083-Speed 254.04 samples/sec   Loss 10.8585   LearningRate 0.0250000   Epoch: 5   Global Step: 14250   Required: 2 hours
Training: 2021-10-29 01:50:12,299-Speed 253.83 samples/sec   Loss 10.9265   LearningRate 0.0250000   Epoch: 5   Global Step: 14300   Required: 2 hours
Training: 2021-10-29 01:50:37,674-Speed 252.25 samples/sec   Loss 10.7656   LearningRate 0.0250000   Epoch: 5   Global Step: 14350   Required: 2 hours
Training: 2021-10-29 01:51:03,143-Speed 251.32 samples/sec   Loss 10.6521   LearningRate 0.0250000   Epoch: 5   Global Step: 14400   Required: 2 hours
Training: 2021-10-29 01:51:28,782-Speed 249.65 samples/sec   Loss 10.5251   LearningRate 0.0250000   Epoch: 5   Global Step: 14450   Required: 2 hours
Training: 2021-10-29 01:51:54,498-Speed 248.90 samples/sec   Loss 10.7826   LearningRate 0.0250000   Epoch: 5   Global Step: 14500   Required: 2 hours
Training: 2021-10-29 01:52:20,364-Speed 247.46 samples/sec   Loss 10.7458   LearningRate 0.0250000   Epoch: 5   Global Step: 14550   Required: 2 hours
Training: 2021-10-29 01:52:46,304-Speed 246.74 samples/sec   Loss 10.6105   LearningRate 0.0250000   Epoch: 5   Global Step: 14600   Required: 2 hours
Training: 2021-10-29 01:53:12,163-Speed 247.53 samples/sec   Loss 10.9512   LearningRate 0.0250000   Epoch: 5   Global Step: 14650   Required: 2 hours
Training: 2021-10-29 01:53:38,081-Speed 246.95 samples/sec   Loss 10.8276   LearningRate 0.0250000   Epoch: 5   Global Step: 14700   Required: 2 hours
Training: 2021-10-29 01:54:03,953-Speed 247.40 samples/sec   Loss 10.8003   LearningRate 0.0250000   Epoch: 5   Global Step: 14750   Required: 2 hours
Training: 2021-10-29 01:54:29,814-Speed 247.51 samples/sec   Loss 11.1944   LearningRate 0.0250000   Epoch: 5   Global Step: 14800   Required: 2 hours
Training: 2021-10-29 01:54:55,694-Speed 247.32 samples/sec   Loss 10.7902   LearningRate 0.0250000   Epoch: 5   Global Step: 14850   Required: 2 hours
Training: 2021-10-29 01:55:21,996-Pytorch Model Saved in '/output/webface_r50_512_3/backbone.pth'
Training: 2021-10-29 01:55:24,084-Speed 225.45 samples/sec   Loss 10.9450   LearningRate 0.0250000   Epoch: 6   Global Step: 14900   Required: 2 hours
