Training: 2021-10-28 22:55:31,500-rank_id: 0
Training: 2021-10-29 00:11:46,626-Speed 188.29 samples/sec   Loss 9.9377   LearningRate 0.0006250   Epoch: 1   Global Step: 16300   Required: 6 hours
Training: 2021-10-29 00:11:55,131-Speed 188.44 samples/sec   Loss 10.2507   LearningRate 0.0006250   Epoch: 1   Global Step: 16350   Required: 6 hours
Training: 2021-10-29 00:12:03,636-Speed 188.46 samples/sec   Loss 9.8031   LearningRate 0.0006250   Epoch: 1   Global Step: 16400   Required: 6 hours
Training: 2021-10-29 00:12:12,112-Speed 189.11 samples/sec   Loss 10.4443   LearningRate 0.0006250   Epoch: 1   Global Step: 16450   Required: 6 hours
Training: 2021-10-29 00:12:20,570-Speed 189.51 samples/sec   Loss 10.2129   LearningRate 0.0006250   Epoch: 1   Global Step: 16500   Required: 6 hours
Training: 2021-10-29 00:12:29,035-Speed 189.34 samples/sec   Loss 10.4885   LearningRate 0.0006250   Epoch: 1   Global Step: 16550   Required: 6 hours
Training: 2021-10-29 00:12:37,507-Speed 189.19 samples/sec   Loss 10.3593   LearningRate 0.0006250   Epoch: 1   Global Step: 16600   Required: 6 hours
Training: 2021-10-29 00:12:45,971-Speed 189.38 samples/sec   Loss 10.0941   LearningRate 0.0006250   Epoch: 1   Global Step: 16650   Required: 6 hours
Training: 2021-10-29 00:12:54,456-Speed 188.91 samples/sec   Loss 10.2828   LearningRate 0.0006250   Epoch: 1   Global Step: 16700   Required: 6 hours
Training: 2021-10-29 00:13:02,943-Speed 188.87 samples/sec   Loss 9.7400   LearningRate 0.0006250   Epoch: 1   Global Step: 16750   Required: 6 hours
Training: 2021-10-29 00:13:11,431-Speed 188.83 samples/sec   Loss 10.6600   LearningRate 0.0006250   Epoch: 1   Global Step: 16800   Required: 6 hours
Training: 2021-10-29 00:13:19,928-Speed 188.63 samples/sec   Loss 9.9044   LearningRate 0.0006250   Epoch: 1   Global Step: 16850   Required: 6 hours
Training: 2021-10-29 00:13:28,421-Speed 188.74 samples/sec   Loss 9.9401   LearningRate 0.0006250   Epoch: 1   Global Step: 16900   Required: 6 hours
Training: 2021-10-29 00:13:36,903-Speed 188.97 samples/sec   Loss 9.9399   LearningRate 0.0006250   Epoch: 1   Global Step: 16950   Required: 6 hours
Training: 2021-10-29 00:13:45,388-Speed 188.92 samples/sec   Loss 9.9415   LearningRate 0.0006250   Epoch: 1   Global Step: 17000   Required: 6 hours
Training: 2021-10-29 00:13:53,875-Speed 188.85 samples/sec   Loss 10.0070   LearningRate 0.0006250   Epoch: 1   Global Step: 17050   Required: 6 hours
Training: 2021-10-29 00:14:02,344-Speed 189.27 samples/sec   Loss 9.4462   LearningRate 0.0006250   Epoch: 1   Global Step: 17100   Required: 6 hours
Training: 2021-10-29 00:14:10,826-Speed 188.97 samples/sec   Loss 9.9271   LearningRate 0.0006250   Epoch: 1   Global Step: 17150   Required: 6 hours
Training: 2021-10-29 00:14:19,307-Speed 188.99 samples/sec   Loss 9.4895   LearningRate 0.0006250   Epoch: 1   Global Step: 17200   Required: 6 hours
Training: 2021-10-29 00:14:27,771-Speed 189.40 samples/sec   Loss 9.5990   LearningRate 0.0006250   Epoch: 1   Global Step: 17250   Required: 6 hours
Training: 2021-10-29 00:14:36,246-Speed 189.12 samples/sec   Loss 9.7779   LearningRate 0.0006250   Epoch: 1   Global Step: 17300   Required: 6 hours
Training: 2021-10-29 00:14:44,715-Speed 189.26 samples/sec   Loss 9.8965   LearningRate 0.0006250   Epoch: 1   Global Step: 17350   Required: 6 hours
Training: 2021-10-29 00:14:53,186-Speed 189.23 samples/sec   Loss 9.9026   LearningRate 0.0006250   Epoch: 1   Global Step: 17400   Required: 6 hours
Training: 2021-10-29 00:15:01,658-Speed 189.20 samples/sec   Loss 9.9334   LearningRate 0.0006250   Epoch: 1   Global Step: 17450   Required: 6 hours
Training: 2021-10-29 00:15:10,130-Speed 189.18 samples/sec   Loss 9.7295   LearningRate 0.0006250   Epoch: 1   Global Step: 17500   Required: 6 hours
Training: 2021-10-29 00:15:18,614-Speed 188.92 samples/sec   Loss 9.2161   LearningRate 0.0006250   Epoch: 1   Global Step: 17550   Required: 6 hours
Training: 2021-10-29 00:15:27,087-Speed 189.18 samples/sec   Loss 9.6303   LearningRate 0.0006250   Epoch: 1   Global Step: 17600   Required: 6 hours
Training: 2021-10-29 00:15:35,564-Speed 189.08 samples/sec   Loss 9.8160   LearningRate 0.0006250   Epoch: 1   Global Step: 17650   Required: 6 hours
Training: 2021-10-29 00:15:44,042-Speed 189.07 samples/sec   Loss 9.7864   LearningRate 0.0006250   Epoch: 1   Global Step: 17700   Required: 6 hours
Training: 2021-10-29 00:15:52,517-Speed 189.14 samples/sec   Loss 10.0488   LearningRate 0.0006250   Epoch: 1   Global Step: 17750   Required: 6 hours
Training: 2021-10-29 00:16:01,000-Speed 188.95 samples/sec   Loss 9.4996   LearningRate 0.0006250   Epoch: 1   Global Step: 17800   Required: 6 hours
Training: 2021-10-29 00:16:09,476-Speed 189.10 samples/sec   Loss 9.9017   LearningRate 0.0006250   Epoch: 1   Global Step: 17850   Required: 6 hours
Training: 2021-10-29 00:16:17,950-Speed 189.14 samples/sec   Loss 9.4018   LearningRate 0.0006250   Epoch: 1   Global Step: 17900   Required: 6 hours
Training: 2021-10-29 00:16:26,419-Speed 189.24 samples/sec   Loss 9.7925   LearningRate 0.0006250   Epoch: 1   Global Step: 17950   Required: 6 hours
Training: 2021-10-29 00:16:34,896-Speed 189.10 samples/sec   Loss 9.3467   LearningRate 0.0006250   Epoch: 1   Global Step: 18000   Required: 6 hours
Training: 2021-10-29 00:17:21,651-[agedb_30][18000]XNorm: 28.874366
Training: 2021-10-29 00:17:21,651-[agedb_30][18000]Accuracy-Flip: 0.75550+-0.01406
Training: 2021-10-29 00:17:21,651-[agedb_30][18000]Accuracy-Highest: 0.75550
Training: 2021-10-29 00:19:15,922-[dev_00][18000]XNorm: 35.030383
Training: 2021-10-29 00:19:15,922-[dev_00][18000]Accuracy-Flip: 0.52153+-0.04842
Training: 2021-10-29 00:19:15,922-[dev_00][18000]Accuracy-Highest: 0.52540
Training: 2021-10-29 00:20:06,959-[dev_04][18000]XNorm: 35.159037
Training: 2021-10-29 00:20:06,959-[dev_04][18000]Accuracy-Flip: 0.49878+-0.01637
Training: 2021-10-29 00:20:06,959-[dev_04][18000]Accuracy-Highest: 0.49939
Training: 2021-10-29 00:20:15,453-Speed 7.25 samples/sec   Loss 9.6909   LearningRate 0.0006250   Epoch: 1   Global Step: 18050   Required: 6 hours
Training: 2021-10-29 00:20:23,907-Speed 189.61 samples/sec   Loss 9.1564   LearningRate 0.0006250   Epoch: 1   Global Step: 18100   Required: 6 hours
Training: 2021-10-29 00:20:32,363-Speed 189.54 samples/sec   Loss 9.7254   LearningRate 0.0006250   Epoch: 1   Global Step: 18150   Required: 6 hours
Training: 2021-10-29 00:20:40,832-Speed 189.27 samples/sec   Loss 9.6738   LearningRate 0.0006250   Epoch: 1   Global Step: 18200   Required: 6 hours
Training: 2021-10-29 00:20:49,328-Speed 188.67 samples/sec   Loss 9.6527   LearningRate 0.0006250   Epoch: 1   Global Step: 18250   Required: 6 hours
Training: 2021-10-29 00:20:57,830-Speed 188.53 samples/sec   Loss 9.3259   LearningRate 0.0006250   Epoch: 1   Global Step: 18300   Required: 6 hours
Training: 2021-10-29 00:21:06,333-Speed 188.50 samples/sec   Loss 9.2658   LearningRate 0.0006250   Epoch: 1   Global Step: 18350   Required: 6 hours
Training: 2021-10-29 00:21:14,833-Speed 188.57 samples/sec   Loss 10.0317   LearningRate 0.0006250   Epoch: 1   Global Step: 18400   Required: 6 hours
Training: 2021-10-29 00:21:23,330-Speed 188.64 samples/sec   Loss 9.1705   LearningRate 0.0006250   Epoch: 1   Global Step: 18450   Required: 6 hours
Training: 2021-10-29 00:21:31,816-Speed 188.88 samples/sec   Loss 9.4942   LearningRate 0.0006250   Epoch: 1   Global Step: 18500   Required: 6 hours
Training: 2021-10-29 00:21:40,286-Speed 189.22 samples/sec   Loss 9.5633   LearningRate 0.0006250   Epoch: 1   Global Step: 18550   Required: 6 hours
Training: 2021-10-29 00:21:48,747-Speed 189.44 samples/sec   Loss 9.6722   LearningRate 0.0006250   Epoch: 1   Global Step: 18600   Required: 6 hours
Training: 2021-10-29 00:21:57,219-Speed 189.22 samples/sec   Loss 9.1556   LearningRate 0.0006250   Epoch: 1   Global Step: 18650   Required: 6 hours
Training: 2021-10-29 00:22:05,686-Speed 189.29 samples/sec   Loss 9.5396   LearningRate 0.0006250   Epoch: 1   Global Step: 18700   Required: 6 hours
Training: 2021-10-29 00:22:14,177-Speed 188.78 samples/sec   Loss 9.2139   LearningRate 0.0006250   Epoch: 1   Global Step: 18750   Required: 6 hours
Training: 2021-10-29 00:22:22,677-Speed 188.57 samples/sec   Loss 9.7190   LearningRate 0.0006250   Epoch: 1   Global Step: 18800   Required: 6 hours
Training: 2021-10-29 00:22:31,167-Speed 188.79 samples/sec   Loss 9.5111   LearningRate 0.0006250   Epoch: 1   Global Step: 18850   Required: 6 hours
Training: 2021-10-29 00:22:39,665-Speed 188.61 samples/sec   Loss 9.7162   LearningRate 0.0006250   Epoch: 1   Global Step: 18900   Required: 6 hours
Training: 2021-10-29 00:22:48,166-Speed 188.55 samples/sec   Loss 8.7575   LearningRate 0.0006250   Epoch: 1   Global Step: 18950   Required: 6 hours
Training: 2021-10-29 00:22:56,653-Speed 188.86 samples/sec   Loss 9.7626   LearningRate 0.0006250   Epoch: 1   Global Step: 19000   Required: 6 hours
Training: 2021-10-29 00:23:05,162-Speed 188.37 samples/sec   Loss 9.8193   LearningRate 0.0006250   Epoch: 1   Global Step: 19050   Required: 6 hours
Training: 2021-10-29 00:23:13,662-Speed 188.56 samples/sec   Loss 9.4811   LearningRate 0.0006250   Epoch: 1   Global Step: 19100   Required: 6 hours
Training: 2021-10-29 00:23:22,152-Speed 188.80 samples/sec   Loss 9.3959   LearningRate 0.0006250   Epoch: 1   Global Step: 19150   Required: 6 hours
Training: 2021-10-29 00:23:30,639-Speed 188.87 samples/sec   Loss 9.4332   LearningRate 0.0006250   Epoch: 1   Global Step: 19200   Required: 6 hours
Training: 2021-10-29 00:23:39,124-Speed 188.91 samples/sec   Loss 8.8695   LearningRate 0.0006250   Epoch: 1   Global Step: 19250   Required: 6 hours
Training: 2021-10-29 00:23:47,611-Speed 188.85 samples/sec   Loss 9.5482   LearningRate 0.0006250   Epoch: 1   Global Step: 19300   Required: 6 hours
Training: 2021-10-29 00:23:56,092-Speed 188.95 samples/sec   Loss 9.7134   LearningRate 0.0006250   Epoch: 1   Global Step: 19350   Required: 6 hours
Training: 2021-10-29 00:24:04,580-Speed 188.84 samples/sec   Loss 9.0825   LearningRate 0.0006250   Epoch: 1   Global Step: 19400   Required: 6 hours
Training: 2021-10-29 00:24:13,065-Speed 188.88 samples/sec   Loss 9.4538   LearningRate 0.0006250   Epoch: 1   Global Step: 19450   Required: 6 hours
Training: 2021-10-29 00:24:21,538-Speed 189.17 samples/sec   Loss 9.8475   LearningRate 0.0006250   Epoch: 1   Global Step: 19500   Required: 6 hours
Training: 2021-10-29 00:24:30,012-Speed 189.17 samples/sec   Loss 9.2484   LearningRate 0.0006250   Epoch: 1   Global Step: 19550   Required: 6 hours
Training: 2021-10-29 00:24:38,494-Speed 188.96 samples/sec   Loss 9.5950   LearningRate 0.0006250   Epoch: 1   Global Step: 19600   Required: 6 hours
Training: 2021-10-29 00:24:46,970-Speed 189.08 samples/sec   Loss 9.3070   LearningRate 0.0006250   Epoch: 1   Global Step: 19650   Required: 6 hours
Training: 2021-10-29 00:24:55,458-Speed 188.84 samples/sec   Loss 8.8347   LearningRate 0.0006250   Epoch: 1   Global Step: 19700   Required: 6 hours
Training: 2021-10-29 00:25:03,944-Speed 188.89 samples/sec   Loss 9.6793   LearningRate 0.0006250   Epoch: 1   Global Step: 19750   Required: 6 hours
Training: 2021-10-29 00:25:12,425-Speed 188.98 samples/sec   Loss 9.4063   LearningRate 0.0006250   Epoch: 1   Global Step: 19800   Required: 6 hours
Training: 2021-10-29 00:25:20,904-Speed 189.05 samples/sec   Loss 9.0675   LearningRate 0.0006250   Epoch: 1   Global Step: 19850   Required: 6 hours
Training: 2021-10-29 00:25:26,286-Pytorch Model Saved in '/output/webface_r18_2048_2/backbone.pth'
Training: 2021-10-29 00:25:33,983-Speed 122.47 samples/sec   Loss 7.3653   LearningRate 0.0006250   Epoch: 2   Global Step: 19900   Required: 6 hours
Training: 2021-10-29 00:25:42,449-Speed 189.33 samples/sec   Loss 7.8645   LearningRate 0.0006250   Epoch: 2   Global Step: 19950   Required: 6 hours
Training: 2021-10-29 00:25:50,955-Speed 188.45 samples/sec   Loss 8.3930   LearningRate 0.0006250   Epoch: 2   Global Step: 20000   Required: 6 hours
Training: 2021-10-29 00:26:37,950-[agedb_30][20000]XNorm: 28.996293
Training: 2021-10-29 00:26:37,951-[agedb_30][20000]Accuracy-Flip: 0.75217+-0.01578
Training: 2021-10-29 00:26:37,951-[agedb_30][20000]Accuracy-Highest: 0.75550
Training: 2021-10-29 00:28:32,196-[dev_00][20000]XNorm: 35.001565
Training: 2021-10-29 00:28:32,196-[dev_00][20000]Accuracy-Flip: 0.52553+-0.04962
Training: 2021-10-29 00:28:32,196-[dev_00][20000]Accuracy-Highest: 0.52553
Training: 2021-10-29 00:29:23,325-[dev_04][20000]XNorm: 35.104748
Training: 2021-10-29 00:29:23,326-[dev_04][20000]Accuracy-Flip: 0.49374+-0.01094
Training: 2021-10-29 00:29:23,326-[dev_04][20000]Accuracy-Highest: 0.49939
Training: 2021-10-29 00:29:31,815-Speed 7.24 samples/sec   Loss 7.4553   LearningRate 0.0006250   Epoch: 2   Global Step: 20050   Required: 6 hours
Training: 2021-10-29 00:29:40,258-Speed 189.86 samples/sec   Loss 7.6683   LearningRate 0.0006250   Epoch: 2   Global Step: 20100   Required: 6 hours
Training: 2021-10-29 00:29:48,722-Speed 189.37 samples/sec   Loss 7.8612   LearningRate 0.0006250   Epoch: 2   Global Step: 20150   Required: 6 hours
Training: 2021-10-29 00:29:57,197-Speed 189.13 samples/sec   Loss 8.2564   LearningRate 0.0006250   Epoch: 2   Global Step: 20200   Required: 6 hours
Training: 2021-10-29 00:30:05,699-Speed 188.52 samples/sec   Loss 7.8447   LearningRate 0.0006250   Epoch: 2   Global Step: 20250   Required: 6 hours
Training: 2021-10-29 00:30:14,211-Speed 188.32 samples/sec   Loss 7.9203   LearningRate 0.0006250   Epoch: 2   Global Step: 20300   Required: 6 hours
Training: 2021-10-29 00:30:22,719-Speed 188.40 samples/sec   Loss 7.8042   LearningRate 0.0006250   Epoch: 2   Global Step: 20350   Required: 6 hours
Training: 2021-10-29 00:30:31,216-Speed 188.63 samples/sec   Loss 7.7457   LearningRate 0.0006250   Epoch: 2   Global Step: 20400   Required: 6 hours
Training: 2021-10-29 00:30:39,689-Speed 189.18 samples/sec   Loss 7.6994   LearningRate 0.0006250   Epoch: 2   Global Step: 20450   Required: 6 hours
Training: 2021-10-29 00:30:48,150-Speed 189.45 samples/sec   Loss 7.6909   LearningRate 0.0006250   Epoch: 2   Global Step: 20500   Required: 6 hours
Training: 2021-10-29 00:30:56,619-Speed 189.27 samples/sec   Loss 7.5994   LearningRate 0.0006250   Epoch: 2   Global Step: 20550   Required: 6 hours
Training: 2021-10-29 00:31:05,082-Speed 189.40 samples/sec   Loss 7.4718   LearningRate 0.0006250   Epoch: 2   Global Step: 20600   Required: 6 hours
Training: 2021-10-29 00:31:13,558-Speed 189.10 samples/sec   Loss 7.8125   LearningRate 0.0006250   Epoch: 2   Global Step: 20650   Required: 6 hours
Training: 2021-10-29 00:31:22,034-Speed 189.12 samples/sec   Loss 7.5030   LearningRate 0.0006250   Epoch: 2   Global Step: 20700   Required: 6 hours
Training: 2021-10-29 00:31:30,539-Speed 188.46 samples/sec   Loss 8.2180   LearningRate 0.0006250   Epoch: 2   Global Step: 20750   Required: 6 hours
Training: 2021-10-29 00:31:39,042-Speed 188.47 samples/sec   Loss 7.0539   LearningRate 0.0006250   Epoch: 2   Global Step: 20800   Required: 6 hours
Training: 2021-10-29 00:31:47,537-Speed 188.70 samples/sec   Loss 8.0139   LearningRate 0.0006250   Epoch: 2   Global Step: 20850   Required: 6 hours
Training: 2021-10-29 00:31:56,012-Speed 189.13 samples/sec   Loss 8.0270   LearningRate 0.0006250   Epoch: 2   Global Step: 20900   Required: 6 hours
Training: 2021-10-29 00:32:04,481-Speed 189.25 samples/sec   Loss 7.4120   LearningRate 0.0006250   Epoch: 2   Global Step: 20950   Required: 6 hours
Training: 2021-10-29 00:32:12,952-Speed 189.20 samples/sec   Loss 7.9897   LearningRate 0.0006250   Epoch: 2   Global Step: 21000   Required: 6 hours
Training: 2021-10-29 00:32:21,412-Speed 189.47 samples/sec   Loss 7.8140   LearningRate 0.0006250   Epoch: 2   Global Step: 21050   Required: 6 hours
Training: 2021-10-29 00:32:29,864-Speed 189.65 samples/sec   Loss 7.7235   LearningRate 0.0006250   Epoch: 2   Global Step: 21100   Required: 6 hours
Training: 2021-10-29 00:32:38,318-Speed 189.59 samples/sec   Loss 8.1857   LearningRate 0.0006250   Epoch: 2   Global Step: 21150   Required: 6 hours
Training: 2021-10-29 00:32:46,780-Speed 189.43 samples/sec   Loss 7.8222   LearningRate 0.0006250   Epoch: 2   Global Step: 21200   Required: 6 hours
Training: 2021-10-29 00:32:55,248-Speed 189.29 samples/sec   Loss 7.2576   LearningRate 0.0006250   Epoch: 2   Global Step: 21250   Required: 6 hours
Training: 2021-10-29 00:33:03,724-Speed 189.09 samples/sec   Loss 7.6385   LearningRate 0.0006250   Epoch: 2   Global Step: 21300   Required: 6 hours
Training: 2021-10-29 00:33:12,214-Speed 188.80 samples/sec   Loss 7.9002   LearningRate 0.0006250   Epoch: 2   Global Step: 21350   Required: 6 hours
Training: 2021-10-29 00:33:20,699-Speed 188.91 samples/sec   Loss 7.4972   LearningRate 0.0006250   Epoch: 2   Global Step: 21400   Required: 6 hours
Training: 2021-10-29 00:33:29,195-Speed 188.67 samples/sec   Loss 7.5289   LearningRate 0.0006250   Epoch: 2   Global Step: 21450   Required: 6 hours
Training: 2021-10-29 00:33:37,695-Speed 188.58 samples/sec   Loss 7.5385   LearningRate 0.0006250   Epoch: 2   Global Step: 21500   Required: 6 hours
Training: 2021-10-29 00:33:46,189-Speed 188.67 samples/sec   Loss 7.8197   LearningRate 0.0006250   Epoch: 2   Global Step: 21550   Required: 6 hours
Training: 2021-10-29 00:33:54,673-Speed 188.93 samples/sec   Loss 7.9635   LearningRate 0.0006250   Epoch: 2   Global Step: 21600   Required: 6 hours
Training: 2021-10-29 00:34:03,163-Speed 188.79 samples/sec   Loss 7.8464   LearningRate 0.0006250   Epoch: 2   Global Step: 21650   Required: 6 hours
Training: 2021-10-29 00:34:11,643-Speed 189.02 samples/sec   Loss 7.8802   LearningRate 0.0006250   Epoch: 2   Global Step: 21700   Required: 6 hours
Training: 2021-10-29 00:34:20,135-Speed 188.76 samples/sec   Loss 7.7607   LearningRate 0.0006250   Epoch: 2   Global Step: 21750   Required: 6 hours
Training: 2021-10-29 00:34:28,625-Speed 188.78 samples/sec   Loss 7.6449   LearningRate 0.0006250   Epoch: 2   Global Step: 21800   Required: 6 hours
Training: 2021-10-29 00:34:37,107-Speed 188.98 samples/sec   Loss 7.8134   LearningRate 0.0006250   Epoch: 2   Global Step: 21850   Required: 6 hours
Training: 2021-10-29 00:34:45,587-Speed 189.02 samples/sec   Loss 7.6753   LearningRate 0.0006250   Epoch: 2   Global Step: 21900   Required: 6 hours
Training: 2021-10-29 00:34:54,067-Speed 189.02 samples/sec   Loss 7.5442   LearningRate 0.0006250   Epoch: 2   Global Step: 21950   Required: 6 hours
Training: 2021-10-29 00:35:02,564-Speed 188.64 samples/sec   Loss 7.4381   LearningRate 0.0006250   Epoch: 2   Global Step: 22000   Required: 6 hours
Training: 2021-10-29 00:35:49,324-[agedb_30][22000]XNorm: 29.031735
Training: 2021-10-29 00:35:49,325-[agedb_30][22000]Accuracy-Flip: 0.75000+-0.01518
Training: 2021-10-29 00:35:49,325-[agedb_30][22000]Accuracy-Highest: 0.75550
Training: 2021-10-29 00:37:43,709-[dev_00][22000]XNorm: 35.317536
Training: 2021-10-29 00:37:43,709-[dev_00][22000]Accuracy-Flip: 0.52753+-0.04604
Training: 2021-10-29 00:37:43,709-[dev_00][22000]Accuracy-Highest: 0.52753
Training: 2021-10-29 00:38:34,812-[dev_04][22000]XNorm: 35.435253
Training: 2021-10-29 00:38:34,812-[dev_04][22000]Accuracy-Flip: 0.49710+-0.01043
Training: 2021-10-29 00:38:34,813-[dev_04][22000]Accuracy-Highest: 0.49939
Training: 2021-10-29 00:38:43,315-Speed 7.25 samples/sec   Loss 7.8642   LearningRate 0.0006250   Epoch: 2   Global Step: 22050   Required: 6 hours
Training: 2021-10-29 00:38:51,756-Speed 189.90 samples/sec   Loss 8.5178   LearningRate 0.0006250   Epoch: 2   Global Step: 22100   Required: 6 hours
Training: 2021-10-29 00:39:00,223-Speed 189.31 samples/sec   Loss 7.6009   LearningRate 0.0006250   Epoch: 2   Global Step: 22150   Required: 6 hours
Training: 2021-10-29 00:39:08,723-Speed 188.57 samples/sec   Loss 7.8390   LearningRate 0.0006250   Epoch: 2   Global Step: 22200   Required: 6 hours
Training: 2021-10-29 00:39:17,235-Speed 188.29 samples/sec   Loss 8.0607   LearningRate 0.0006250   Epoch: 2   Global Step: 22250   Required: 6 hours
Training: 2021-10-29 00:39:25,742-Speed 188.41 samples/sec   Loss 7.6723   LearningRate 0.0006250   Epoch: 2   Global Step: 22300   Required: 6 hours
Training: 2021-10-29 00:39:34,237-Speed 188.68 samples/sec   Loss 7.9449   LearningRate 0.0006250   Epoch: 2   Global Step: 22350   Required: 6 hours
Training: 2021-10-29 00:39:42,727-Speed 188.80 samples/sec   Loss 7.6426   LearningRate 0.0006250   Epoch: 2   Global Step: 22400   Required: 6 hours
Training: 2021-10-29 00:39:51,213-Speed 188.88 samples/sec   Loss 7.7328   LearningRate 0.0006250   Epoch: 2   Global Step: 22450   Required: 6 hours
Training: 2021-10-29 00:39:59,694-Speed 189.00 samples/sec   Loss 7.5805   LearningRate 0.0006250   Epoch: 2   Global Step: 22500   Required: 6 hours
Training: 2021-10-29 00:40:08,176-Speed 188.97 samples/sec   Loss 7.3711   LearningRate 0.0006250   Epoch: 2   Global Step: 22550   Required: 6 hours
Training: 2021-10-29 00:40:16,647-Speed 189.22 samples/sec   Loss 7.4511   LearningRate 0.0006250   Epoch: 2   Global Step: 22600   Required: 6 hours
Training: 2021-10-29 00:40:25,112-Speed 189.34 samples/sec   Loss 7.9194   LearningRate 0.0006250   Epoch: 2   Global Step: 22650   Required: 6 hours
Training: 2021-10-29 00:40:33,571-Speed 189.50 samples/sec   Loss 7.9839   LearningRate 0.0006250   Epoch: 2   Global Step: 22700   Required: 6 hours
Training: 2021-10-29 00:40:42,035-Speed 189.37 samples/sec   Loss 7.7237   LearningRate 0.0006250   Epoch: 2   Global Step: 22750   Required: 6 hours
Training: 2021-10-29 00:40:50,512-Speed 189.08 samples/sec   Loss 7.6922   LearningRate 0.0006250   Epoch: 2   Global Step: 22800   Required: 6 hours
Training: 2021-10-29 00:40:59,000-Speed 188.83 samples/sec   Loss 7.3635   LearningRate 0.0006250   Epoch: 2   Global Step: 22850   Required: 6 hours
Training: 2021-10-29 00:41:07,471-Speed 189.23 samples/sec   Loss 7.5920   LearningRate 0.0006250   Epoch: 2   Global Step: 22900   Required: 6 hours
Training: 2021-10-29 00:41:15,940-Speed 189.27 samples/sec   Loss 7.9142   LearningRate 0.0006250   Epoch: 2   Global Step: 22950   Required: 6 hours
Training: 2021-10-29 00:41:24,417-Speed 189.07 samples/sec   Loss 7.6710   LearningRate 0.0006250   Epoch: 2   Global Step: 23000   Required: 6 hours
Training: 2021-10-29 00:41:32,892-Speed 189.11 samples/sec   Loss 7.2066   LearningRate 0.0006250   Epoch: 2   Global Step: 23050   Required: 6 hours
Training: 2021-10-29 00:41:41,369-Speed 189.11 samples/sec   Loss 7.9052   LearningRate 0.0006250   Epoch: 2   Global Step: 23100   Required: 6 hours
Training: 2021-10-29 00:41:49,847-Speed 189.04 samples/sec   Loss 8.2246   LearningRate 0.0006250   Epoch: 2   Global Step: 23150   Required: 6 hours
Training: 2021-10-29 00:41:58,320-Speed 189.18 samples/sec   Loss 7.5876   LearningRate 0.0006250   Epoch: 2   Global Step: 23200   Required: 6 hours
Training: 2021-10-29 00:42:06,798-Speed 189.06 samples/sec   Loss 7.7948   LearningRate 0.0006250   Epoch: 2   Global Step: 23250   Required: 6 hours
Training: 2021-10-29 00:42:15,274-Speed 189.11 samples/sec   Loss 7.6781   LearningRate 0.0006250   Epoch: 2   Global Step: 23300   Required: 6 hours
Training: 2021-10-29 00:42:23,742-Speed 189.28 samples/sec   Loss 7.6128   LearningRate 0.0006250   Epoch: 2   Global Step: 23350   Required: 6 hours
Training: 2021-10-29 00:42:32,207-Speed 189.36 samples/sec   Loss 7.6025   LearningRate 0.0006250   Epoch: 2   Global Step: 23400   Required: 6 hours
Training: 2021-10-29 00:42:40,682-Speed 189.12 samples/sec   Loss 7.7561   LearningRate 0.0006250   Epoch: 2   Global Step: 23450   Required: 6 hours
Training: 2021-10-29 00:42:49,154-Speed 189.18 samples/sec   Loss 7.7355   LearningRate 0.0006250   Epoch: 2   Global Step: 23500   Required: 6 hours
Training: 2021-10-29 00:42:57,625-Speed 189.22 samples/sec   Loss 7.8088   LearningRate 0.0006250   Epoch: 2   Global Step: 23550   Required: 6 hours
Training: 2021-10-29 00:43:06,104-Speed 189.04 samples/sec   Loss 7.8918   LearningRate 0.0006250   Epoch: 2   Global Step: 23600   Required: 6 hours
Training: 2021-10-29 00:43:14,578-Speed 189.14 samples/sec   Loss 7.9888   LearningRate 0.0006250   Epoch: 2   Global Step: 23650   Required: 6 hours
Training: 2021-10-29 00:43:23,056-Speed 189.07 samples/sec   Loss 7.5431   LearningRate 0.0006250   Epoch: 2   Global Step: 23700   Required: 6 hours
Training: 2021-10-29 00:43:31,537-Speed 189.01 samples/sec   Loss 7.7786   LearningRate 0.0006250   Epoch: 2   Global Step: 23750   Required: 6 hours
Training: 2021-10-29 00:43:40,014-Speed 189.06 samples/sec   Loss 7.9057   LearningRate 0.0006250   Epoch: 2   Global Step: 23800   Required: 6 hours
Training: 2021-10-29 00:43:48,491-Speed 189.10 samples/sec   Loss 7.8652   LearningRate 0.0006250   Epoch: 2   Global Step: 23850   Required: 6 hours
Training: 2021-10-29 00:43:56,966-Speed 189.13 samples/sec   Loss 7.9748   LearningRate 0.0006250   Epoch: 2   Global Step: 23900   Required: 6 hours
Training: 2021-10-29 00:44:05,446-Speed 189.01 samples/sec   Loss 7.6117   LearningRate 0.0006250   Epoch: 2   Global Step: 23950   Required: 6 hours
Training: 2021-10-29 00:44:13,921-Speed 189.14 samples/sec   Loss 8.2337   LearningRate 0.0006250   Epoch: 2   Global Step: 24000   Required: 6 hours
Training: 2021-10-29 00:45:00,701-[agedb_30][24000]XNorm: 28.856472
Training: 2021-10-29 00:45:00,702-[agedb_30][24000]Accuracy-Flip: 0.75233+-0.01524
Training: 2021-10-29 00:45:00,702-[agedb_30][24000]Accuracy-Highest: 0.75550
Training: 2021-10-29 00:46:55,105-[dev_00][24000]XNorm: 35.034173
Training: 2021-10-29 00:46:55,105-[dev_00][24000]Accuracy-Flip: 0.52073+-0.04627
Training: 2021-10-29 00:46:55,105-[dev_00][24000]Accuracy-Highest: 0.52753
Training: 2021-10-29 00:47:46,224-[dev_04][24000]XNorm: 35.175791
