Training: 2021-10-28 11:43:54,390-rank_id: 0
Training: 2021-10-28 13:09:18,940-Speed 251.69 samples/sec   Loss 13.0647   LearningRate 0.0250000   Epoch: 2   Global Step: 7400   Required: 8 hours
Training: 2021-10-28 13:09:45,344-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 13:09:46,955-Speed 228.48 samples/sec   Loss 12.9586   LearningRate 0.0250000   Epoch: 3   Global Step: 7450   Required: 8 hours
Training: 2021-10-28 13:10:12,346-Speed 252.09 samples/sec   Loss 10.8569   LearningRate 0.0250000   Epoch: 3   Global Step: 7500   Required: 8 hours
Training: 2021-10-28 13:10:37,828-Speed 251.20 samples/sec   Loss 11.1569   LearningRate 0.0250000   Epoch: 3   Global Step: 7550   Required: 8 hours
Training: 2021-10-28 13:11:03,251-Speed 251.77 samples/sec   Loss 11.2785   LearningRate 0.0250000   Epoch: 3   Global Step: 7600   Required: 8 hours
Training: 2021-10-28 13:11:28,644-Speed 252.07 samples/sec   Loss 11.4508   LearningRate 0.0250000   Epoch: 3   Global Step: 7650   Required: 8 hours
Training: 2021-10-28 13:11:54,065-Speed 251.79 samples/sec   Loss 11.3575   LearningRate 0.0250000   Epoch: 3   Global Step: 7700   Required: 8 hours
Training: 2021-10-28 13:12:19,468-Speed 251.97 samples/sec   Loss 11.5560   LearningRate 0.0250000   Epoch: 3   Global Step: 7750   Required: 8 hours
Training: 2021-10-28 13:12:44,899-Speed 251.70 samples/sec   Loss 11.8326   LearningRate 0.0250000   Epoch: 3   Global Step: 7800   Required: 8 hours
Training: 2021-10-28 13:13:10,318-Speed 251.82 samples/sec   Loss 11.7635   LearningRate 0.0250000   Epoch: 3   Global Step: 7850   Required: 8 hours
Training: 2021-10-28 13:13:35,684-Speed 252.34 samples/sec   Loss 12.0727   LearningRate 0.0250000   Epoch: 3   Global Step: 7900   Required: 8 hours
Training: 2021-10-28 13:14:01,101-Speed 251.83 samples/sec   Loss 11.9955   LearningRate 0.0250000   Epoch: 3   Global Step: 7950   Required: 8 hours
Training: 2021-10-28 13:14:26,539-Speed 251.63 samples/sec   Loss 11.7599   LearningRate 0.0250000   Epoch: 3   Global Step: 8000   Required: 8 hours
Training: 2021-10-28 13:15:50,283-[agedb_30][8000]XNorm: 15.711830
Training: 2021-10-28 13:15:50,284-[agedb_30][8000]Accuracy-Flip: 0.73683+-0.01720
Training: 2021-10-28 13:15:50,284-[agedb_30][8000]Accuracy-Highest: 0.73717
Training: 2021-10-28 13:19:17,435-[dev_00][8000]XNorm: 17.838873
Training: 2021-10-28 13:19:17,435-[dev_00][8000]Accuracy-Flip: 0.52307+-0.04857
Training: 2021-10-28 13:19:17,436-[dev_00][8000]Accuracy-Highest: 0.52800
Training: 2021-10-28 13:20:48,986-[dev_04][8000]XNorm: 17.856665
Training: 2021-10-28 13:20:48,986-[dev_04][8000]Accuracy-Flip: 0.50840+-0.01914
Training: 2021-10-28 13:20:48,986-[dev_04][8000]Accuracy-Highest: 0.50840
Training: 2021-10-28 13:21:14,674-Speed 15.68 samples/sec   Loss 12.1857   LearningRate 0.0250000   Epoch: 3   Global Step: 8050   Required: 8 hours
Training: 2021-10-28 13:21:40,413-Speed 248.67 samples/sec   Loss 12.1887   LearningRate 0.0250000   Epoch: 3   Global Step: 8100   Required: 8 hours
Training: 2021-10-28 13:22:06,062-Speed 249.56 samples/sec   Loss 12.2273   LearningRate 0.0250000   Epoch: 3   Global Step: 8150   Required: 8 hours
Training: 2021-10-28 13:22:31,657-Speed 250.09 samples/sec   Loss 11.9996   LearningRate 0.0250000   Epoch: 3   Global Step: 8200   Required: 8 hours
Training: 2021-10-28 13:22:57,250-Speed 250.10 samples/sec   Loss 12.3255   LearningRate 0.0250000   Epoch: 3   Global Step: 8250   Required: 8 hours
Training: 2021-10-28 13:23:22,870-Speed 249.84 samples/sec   Loss 12.2405   LearningRate 0.0250000   Epoch: 3   Global Step: 8300   Required: 8 hours
Training: 2021-10-28 13:23:48,522-Speed 249.53 samples/sec   Loss 12.2635   LearningRate 0.0250000   Epoch: 3   Global Step: 8350   Required: 8 hours
Training: 2021-10-28 13:24:14,207-Speed 249.21 samples/sec   Loss 12.4819   LearningRate 0.0250000   Epoch: 3   Global Step: 8400   Required: 8 hours
Training: 2021-10-28 13:24:39,899-Speed 249.13 samples/sec   Loss 12.4486   LearningRate 0.0250000   Epoch: 3   Global Step: 8450   Required: 8 hours
Training: 2021-10-28 13:25:05,424-Speed 250.77 samples/sec   Loss 12.4298   LearningRate 0.0250000   Epoch: 3   Global Step: 8500   Required: 8 hours
Training: 2021-10-28 13:25:30,868-Speed 251.57 samples/sec   Loss 12.5274   LearningRate 0.0250000   Epoch: 3   Global Step: 8550   Required: 8 hours
Training: 2021-10-28 13:25:56,388-Speed 250.81 samples/sec   Loss 12.5315   LearningRate 0.0250000   Epoch: 3   Global Step: 8600   Required: 8 hours
Training: 2021-10-28 13:26:21,909-Speed 250.80 samples/sec   Loss 12.5816   LearningRate 0.0250000   Epoch: 3   Global Step: 8650   Required: 8 hours
Training: 2021-10-28 13:26:47,326-Speed 251.84 samples/sec   Loss 12.3491   LearningRate 0.0250000   Epoch: 3   Global Step: 8700   Required: 8 hours
Training: 2021-10-28 13:27:12,767-Speed 251.60 samples/sec   Loss 12.5697   LearningRate 0.0250000   Epoch: 3   Global Step: 8750   Required: 8 hours
Training: 2021-10-28 13:27:38,223-Speed 251.45 samples/sec   Loss 12.3652   LearningRate 0.0250000   Epoch: 3   Global Step: 8800   Required: 8 hours
Training: 2021-10-28 13:28:03,660-Speed 251.63 samples/sec   Loss 12.5201   LearningRate 0.0250000   Epoch: 3   Global Step: 8850   Required: 8 hours
Training: 2021-10-28 13:28:29,044-Speed 252.16 samples/sec   Loss 12.1732   LearningRate 0.0250000   Epoch: 3   Global Step: 8900   Required: 8 hours
Training: 2021-10-28 13:28:54,424-Speed 252.20 samples/sec   Loss 12.7480   LearningRate 0.0250000   Epoch: 3   Global Step: 8950   Required: 8 hours
Training: 2021-10-28 13:29:19,819-Speed 252.06 samples/sec   Loss 12.4917   LearningRate 0.0250000   Epoch: 3   Global Step: 9000   Required: 8 hours
Training: 2021-10-28 13:29:45,224-Speed 251.95 samples/sec   Loss 12.6177   LearningRate 0.0250000   Epoch: 3   Global Step: 9050   Required: 8 hours
Training: 2021-10-28 13:30:10,687-Speed 251.39 samples/sec   Loss 12.7571   LearningRate 0.0250000   Epoch: 3   Global Step: 9100   Required: 8 hours
Training: 2021-10-28 13:30:36,077-Speed 252.10 samples/sec   Loss 12.4997   LearningRate 0.0250000   Epoch: 3   Global Step: 9150   Required: 8 hours
Training: 2021-10-28 13:31:01,517-Speed 251.60 samples/sec   Loss 12.4552   LearningRate 0.0250000   Epoch: 3   Global Step: 9200   Required: 8 hours
Training: 2021-10-28 13:31:26,933-Speed 251.84 samples/sec   Loss 12.6274   LearningRate 0.0250000   Epoch: 3   Global Step: 9250   Required: 8 hours
Training: 2021-10-28 13:31:52,350-Speed 251.83 samples/sec   Loss 12.7480   LearningRate 0.0250000   Epoch: 3   Global Step: 9300   Required: 8 hours
Training: 2021-10-28 13:32:17,811-Speed 251.40 samples/sec   Loss 12.9958   LearningRate 0.0250000   Epoch: 3   Global Step: 9350   Required: 8 hours
Training: 2021-10-28 13:32:43,221-Speed 251.91 samples/sec   Loss 12.8882   LearningRate 0.0250000   Epoch: 3   Global Step: 9400   Required: 8 hours
Training: 2021-10-28 13:33:08,674-Speed 251.48 samples/sec   Loss 12.8625   LearningRate 0.0250000   Epoch: 3   Global Step: 9450   Required: 8 hours
Training: 2021-10-28 13:33:34,108-Speed 251.67 samples/sec   Loss 12.7823   LearningRate 0.0250000   Epoch: 3   Global Step: 9500   Required: 8 hours
Training: 2021-10-28 13:33:59,499-Speed 252.09 samples/sec   Loss 13.1551   LearningRate 0.0250000   Epoch: 3   Global Step: 9550   Required: 8 hours
Training: 2021-10-28 13:34:24,906-Speed 251.93 samples/sec   Loss 12.7594   LearningRate 0.0250000   Epoch: 3   Global Step: 9600   Required: 8 hours
Training: 2021-10-28 13:34:50,310-Speed 251.96 samples/sec   Loss 12.4660   LearningRate 0.0250000   Epoch: 3   Global Step: 9650   Required: 8 hours
Training: 2021-10-28 13:35:15,767-Speed 251.44 samples/sec   Loss 13.0108   LearningRate 0.0250000   Epoch: 3   Global Step: 9700   Required: 8 hours
Training: 2021-10-28 13:35:41,198-Speed 251.70 samples/sec   Loss 12.4424   LearningRate 0.0250000   Epoch: 3   Global Step: 9750   Required: 7 hours
Training: 2021-10-28 13:36:06,626-Speed 251.72 samples/sec   Loss 12.7166   LearningRate 0.0250000   Epoch: 3   Global Step: 9800   Required: 7 hours
Training: 2021-10-28 13:36:32,008-Speed 252.18 samples/sec   Loss 12.8696   LearningRate 0.0250000   Epoch: 3   Global Step: 9850   Required: 7 hours
Training: 2021-10-28 13:36:57,401-Speed 252.07 samples/sec   Loss 12.8881   LearningRate 0.0250000   Epoch: 3   Global Step: 9900   Required: 7 hours
Training: 2021-10-28 13:37:15,142-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 13:37:25,391-Speed 228.68 samples/sec   Loss 11.9192   LearningRate 0.0250000   Epoch: 4   Global Step: 9950   Required: 7 hours
Training: 2021-10-28 13:37:50,812-Speed 251.79 samples/sec   Loss 10.9750   LearningRate 0.0250000   Epoch: 4   Global Step: 10000   Required: 7 hours
Training: 2021-10-28 13:39:14,631-[agedb_30][10000]XNorm: 17.151401
Training: 2021-10-28 13:39:14,631-[agedb_30][10000]Accuracy-Flip: 0.74083+-0.02998
Training: 2021-10-28 13:39:14,631-[agedb_30][10000]Accuracy-Highest: 0.74083
Training: 2021-10-28 13:42:41,868-[dev_00][10000]XNorm: 18.540919
Training: 2021-10-28 13:42:41,868-[dev_00][10000]Accuracy-Flip: 0.52593+-0.04844
Training: 2021-10-28 13:42:41,868-[dev_00][10000]Accuracy-Highest: 0.52800
Training: 2021-10-28 13:44:13,374-[dev_04][10000]XNorm: 18.536537
Training: 2021-10-28 13:44:13,374-[dev_04][10000]Accuracy-Flip: 0.48564+-0.02014
Training: 2021-10-28 13:44:13,375-[dev_04][10000]Accuracy-Highest: 0.50840
Training: 2021-10-28 13:44:39,055-Speed 15.68 samples/sec   Loss 10.8504   LearningRate 0.0250000   Epoch: 4   Global Step: 10050   Required: 8 hours
Training: 2021-10-28 13:45:04,833-Speed 248.31 samples/sec   Loss 10.9484   LearningRate 0.0250000   Epoch: 4   Global Step: 10100   Required: 8 hours
Training: 2021-10-28 13:45:30,462-Speed 249.75 samples/sec   Loss 11.4128   LearningRate 0.0250000   Epoch: 4   Global Step: 10150   Required: 8 hours
Training: 2021-10-28 13:45:56,071-Speed 249.94 samples/sec   Loss 11.3295   LearningRate 0.0250000   Epoch: 4   Global Step: 10200   Required: 8 hours
Training: 2021-10-28 13:46:21,720-Speed 249.56 samples/sec   Loss 11.5933   LearningRate 0.0250000   Epoch: 4   Global Step: 10250   Required: 8 hours
Training: 2021-10-28 13:46:47,411-Speed 249.14 samples/sec   Loss 11.5101   LearningRate 0.0250000   Epoch: 4   Global Step: 10300   Required: 8 hours
Training: 2021-10-28 13:47:13,119-Speed 248.99 samples/sec   Loss 11.6470   LearningRate 0.0250000   Epoch: 4   Global Step: 10350   Required: 8 hours
Training: 2021-10-28 13:47:38,810-Speed 249.14 samples/sec   Loss 11.5953   LearningRate 0.0250000   Epoch: 4   Global Step: 10400   Required: 8 hours
Training: 2021-10-28 13:48:04,380-Speed 250.33 samples/sec   Loss 11.6781   LearningRate 0.0250000   Epoch: 4   Global Step: 10450   Required: 8 hours
Training: 2021-10-28 13:48:29,859-Speed 251.22 samples/sec   Loss 11.8414   LearningRate 0.0250000   Epoch: 4   Global Step: 10500   Required: 8 hours
Training: 2021-10-28 13:48:55,347-Speed 251.13 samples/sec   Loss 11.6794   LearningRate 0.0250000   Epoch: 4   Global Step: 10550   Required: 8 hours
Training: 2021-10-28 13:49:20,847-Speed 251.01 samples/sec   Loss 11.7486   LearningRate 0.0250000   Epoch: 4   Global Step: 10600   Required: 8 hours
Training: 2021-10-28 13:49:46,379-Speed 250.70 samples/sec   Loss 11.8118   LearningRate 0.0250000   Epoch: 4   Global Step: 10650   Required: 8 hours
Training: 2021-10-28 13:50:11,875-Speed 251.06 samples/sec   Loss 11.9404   LearningRate 0.0250000   Epoch: 4   Global Step: 10700   Required: 8 hours
Training: 2021-10-28 13:50:37,297-Speed 251.78 samples/sec   Loss 12.3559   LearningRate 0.0250000   Epoch: 4   Global Step: 10750   Required: 8 hours
Training: 2021-10-28 13:51:02,644-Speed 252.53 samples/sec   Loss 12.3089   LearningRate 0.0250000   Epoch: 4   Global Step: 10800   Required: 8 hours
Training: 2021-10-28 13:51:28,078-Speed 251.67 samples/sec   Loss 12.1080   LearningRate 0.0250000   Epoch: 4   Global Step: 10850   Required: 7 hours
Training: 2021-10-28 13:51:53,497-Speed 251.81 samples/sec   Loss 12.1452   LearningRate 0.0250000   Epoch: 4   Global Step: 10900   Required: 7 hours
Training: 2021-10-28 13:52:18,924-Speed 251.74 samples/sec   Loss 12.1563   LearningRate 0.0250000   Epoch: 4   Global Step: 10950   Required: 7 hours
Training: 2021-10-28 13:52:44,341-Speed 251.84 samples/sec   Loss 12.0348   LearningRate 0.0250000   Epoch: 4   Global Step: 11000   Required: 7 hours
Training: 2021-10-28 13:53:09,776-Speed 251.65 samples/sec   Loss 12.1843   LearningRate 0.0250000   Epoch: 4   Global Step: 11050   Required: 7 hours
Training: 2021-10-28 13:53:35,219-Speed 251.58 samples/sec   Loss 12.4451   LearningRate 0.0250000   Epoch: 4   Global Step: 11100   Required: 7 hours
Training: 2021-10-28 13:54:00,651-Speed 251.68 samples/sec   Loss 11.9870   LearningRate 0.0250000   Epoch: 4   Global Step: 11150   Required: 7 hours
Training: 2021-10-28 13:54:26,100-Speed 251.52 samples/sec   Loss 12.3852   LearningRate 0.0250000   Epoch: 4   Global Step: 11200   Required: 7 hours
Training: 2021-10-28 13:54:51,510-Speed 251.90 samples/sec   Loss 12.1993   LearningRate 0.0250000   Epoch: 4   Global Step: 11250   Required: 7 hours
Training: 2021-10-28 13:55:16,941-Speed 251.70 samples/sec   Loss 12.1381   LearningRate 0.0250000   Epoch: 4   Global Step: 11300   Required: 7 hours
Training: 2021-10-28 13:55:42,343-Speed 251.98 samples/sec   Loss 12.2156   LearningRate 0.0250000   Epoch: 4   Global Step: 11350   Required: 7 hours
Training: 2021-10-28 13:56:07,757-Speed 251.87 samples/sec   Loss 12.3415   LearningRate 0.0250000   Epoch: 4   Global Step: 11400   Required: 7 hours
Training: 2021-10-28 13:56:33,189-Speed 251.68 samples/sec   Loss 12.2708   LearningRate 0.0250000   Epoch: 4   Global Step: 11450   Required: 7 hours
Training: 2021-10-28 13:56:58,575-Speed 252.14 samples/sec   Loss 12.3915   LearningRate 0.0250000   Epoch: 4   Global Step: 11500   Required: 7 hours
Training: 2021-10-28 13:57:23,987-Speed 251.89 samples/sec   Loss 12.4318   LearningRate 0.0250000   Epoch: 4   Global Step: 11550   Required: 7 hours
Training: 2021-10-28 13:57:49,399-Speed 251.88 samples/sec   Loss 12.4097   LearningRate 0.0250000   Epoch: 4   Global Step: 11600   Required: 7 hours
Training: 2021-10-28 13:58:14,871-Speed 251.29 samples/sec   Loss 12.7565   LearningRate 0.0250000   Epoch: 4   Global Step: 11650   Required: 7 hours
Training: 2021-10-28 13:58:40,258-Speed 252.14 samples/sec   Loss 12.4902   LearningRate 0.0250000   Epoch: 4   Global Step: 11700   Required: 7 hours
Training: 2021-10-28 13:59:05,671-Speed 251.87 samples/sec   Loss 12.6248   LearningRate 0.0250000   Epoch: 4   Global Step: 11750   Required: 7 hours
Training: 2021-10-28 13:59:31,052-Speed 252.19 samples/sec   Loss 12.4484   LearningRate 0.0250000   Epoch: 4   Global Step: 11800   Required: 7 hours
Training: 2021-10-28 13:59:56,410-Speed 252.43 samples/sec   Loss 12.4644   LearningRate 0.0250000   Epoch: 4   Global Step: 11850   Required: 7 hours
Training: 2021-10-28 14:00:21,789-Speed 252.19 samples/sec   Loss 12.6604   LearningRate 0.0250000   Epoch: 4   Global Step: 11900   Required: 7 hours
Training: 2021-10-28 14:00:47,147-Speed 252.42 samples/sec   Loss 12.7651   LearningRate 0.0250000   Epoch: 4   Global Step: 11950   Required: 7 hours
Training: 2021-10-28 14:01:12,526-Speed 252.21 samples/sec   Loss 12.7416   LearningRate 0.0250000   Epoch: 4   Global Step: 12000   Required: 7 hours
Training: 2021-10-28 14:02:36,295-[agedb_30][12000]XNorm: 16.243364
Training: 2021-10-28 14:02:36,295-[agedb_30][12000]Accuracy-Flip: 0.74717+-0.02659
Training: 2021-10-28 14:02:36,295-[agedb_30][12000]Accuracy-Highest: 0.74717
Training: 2021-10-28 14:06:03,342-[dev_00][12000]XNorm: 18.322816
Training: 2021-10-28 14:06:03,342-[dev_00][12000]Accuracy-Flip: 0.52727+-0.04864
Training: 2021-10-28 14:06:03,342-[dev_00][12000]Accuracy-Highest: 0.52800
Training: 2021-10-28 14:07:34,884-[dev_04][12000]XNorm: 18.299016
Training: 2021-10-28 14:07:34,884-[dev_04][12000]Accuracy-Flip: 0.51131+-0.03189
Training: 2021-10-28 14:07:34,885-[dev_04][12000]Accuracy-Highest: 0.51131
Training: 2021-10-28 14:08:00,558-Speed 15.69 samples/sec   Loss 12.5606   LearningRate 0.0250000   Epoch: 4   Global Step: 12050   Required: 7 hours
Training: 2021-10-28 14:08:26,312-Speed 248.54 samples/sec   Loss 12.3814   LearningRate 0.0250000   Epoch: 4   Global Step: 12100   Required: 7 hours
Training: 2021-10-28 14:08:51,964-Speed 249.53 samples/sec   Loss 12.4777   LearningRate 0.0250000   Epoch: 4   Global Step: 12150   Required: 7 hours
Training: 2021-10-28 14:09:17,585-Speed 249.83 samples/sec   Loss 12.5533   LearningRate 0.0250000   Epoch: 4   Global Step: 12200   Required: 7 hours
Training: 2021-10-28 14:09:43,245-Speed 249.44 samples/sec   Loss 12.6028   LearningRate 0.0250000   Epoch: 4   Global Step: 12250   Required: 7 hours
Training: 2021-10-28 14:10:08,920-Speed 249.31 samples/sec   Loss 12.6182   LearningRate 0.0250000   Epoch: 4   Global Step: 12300   Required: 7 hours
Training: 2021-10-28 14:10:34,623-Speed 249.03 samples/sec   Loss 12.5938   LearningRate 0.0250000   Epoch: 4   Global Step: 12350   Required: 7 hours
Training: 2021-10-28 14:11:00,323-Speed 249.06 samples/sec   Loss 12.7570   LearningRate 0.0250000   Epoch: 4   Global Step: 12400   Required: 7 hours
Training: 2021-10-28 14:11:09,428-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 14:11:28,412-Speed 227.87 samples/sec   Loss 11.3160   LearningRate 0.0250000   Epoch: 5   Global Step: 12450   Required: 7 hours
Training: 2021-10-28 14:11:53,995-Speed 250.20 samples/sec   Loss 10.4675   LearningRate 0.0250000   Epoch: 5   Global Step: 12500   Required: 7 hours
Training: 2021-10-28 14:12:19,541-Speed 250.55 samples/sec   Loss 10.5454   LearningRate 0.0250000   Epoch: 5   Global Step: 12550   Required: 7 hours
Training: 2021-10-28 14:12:45,022-Speed 251.20 samples/sec   Loss 10.7745   LearningRate 0.0250000   Epoch: 5   Global Step: 12600   Required: 7 hours
Training: 2021-10-28 14:13:10,464-Speed 251.59 samples/sec   Loss 10.9846   LearningRate 0.0250000   Epoch: 5   Global Step: 12650   Required: 7 hours
Training: 2021-10-28 14:13:35,946-Speed 251.19 samples/sec   Loss 11.2306   LearningRate 0.0250000   Epoch: 5   Global Step: 12700   Required: 7 hours
Training: 2021-10-28 14:14:01,368-Speed 251.78 samples/sec   Loss 11.0963   LearningRate 0.0250000   Epoch: 5   Global Step: 12750   Required: 7 hours
Training: 2021-10-28 14:14:26,799-Speed 251.68 samples/sec   Loss 11.5019   LearningRate 0.0250000   Epoch: 5   Global Step: 12800   Required: 7 hours
Training: 2021-10-28 14:14:52,223-Speed 251.77 samples/sec   Loss 11.8085   LearningRate 0.0250000   Epoch: 5   Global Step: 12850   Required: 7 hours
Training: 2021-10-28 14:15:17,628-Speed 251.95 samples/sec   Loss 11.2416   LearningRate 0.0250000   Epoch: 5   Global Step: 12900   Required: 7 hours
Training: 2021-10-28 14:15:43,014-Speed 252.14 samples/sec   Loss 11.4688   LearningRate 0.0250000   Epoch: 5   Global Step: 12950   Required: 7 hours
Training: 2021-10-28 14:16:08,426-Speed 251.89 samples/sec   Loss 11.4577   LearningRate 0.0250000   Epoch: 5   Global Step: 13000   Required: 7 hours
Training: 2021-10-28 14:16:33,819-Speed 252.07 samples/sec   Loss 11.5522   LearningRate 0.0250000   Epoch: 5   Global Step: 13050   Required: 7 hours
Training: 2021-10-28 14:16:59,251-Speed 251.69 samples/sec   Loss 11.7865   LearningRate 0.0250000   Epoch: 5   Global Step: 13100   Required: 7 hours
Training: 2021-10-28 14:17:24,646-Speed 252.05 samples/sec   Loss 11.7555   LearningRate 0.0250000   Epoch: 5   Global Step: 13150   Required: 7 hours
Training: 2021-10-28 14:17:50,095-Speed 251.52 samples/sec   Loss 11.9903   LearningRate 0.0250000   Epoch: 5   Global Step: 13200   Required: 7 hours
Training: 2021-10-28 14:18:15,511-Speed 251.85 samples/sec   Loss 11.5998   LearningRate 0.0250000   Epoch: 5   Global Step: 13250   Required: 7 hours
Training: 2021-10-28 14:18:40,918-Speed 251.93 samples/sec   Loss 12.1512   LearningRate 0.0250000   Epoch: 5   Global Step: 13300   Required: 7 hours
Training: 2021-10-28 14:19:06,353-Speed 251.66 samples/sec   Loss 11.9288   LearningRate 0.0250000   Epoch: 5   Global Step: 13350   Required: 7 hours
Training: 2021-10-28 14:19:31,775-Speed 251.79 samples/sec   Loss 12.1673   LearningRate 0.0250000   Epoch: 5   Global Step: 13400   Required: 7 hours
Training: 2021-10-28 14:19:57,209-Speed 251.66 samples/sec   Loss 12.0366   LearningRate 0.0250000   Epoch: 5   Global Step: 13450   Required: 7 hours
Training: 2021-10-28 14:20:22,611-Speed 251.97 samples/sec   Loss 12.3506   LearningRate 0.0250000   Epoch: 5   Global Step: 13500   Required: 7 hours
Training: 2021-10-28 14:20:48,083-Speed 251.30 samples/sec   Loss 12.3761   LearningRate 0.0250000   Epoch: 5   Global Step: 13550   Required: 7 hours
Training: 2021-10-28 14:21:13,458-Speed 252.25 samples/sec   Loss 11.7945   LearningRate 0.0250000   Epoch: 5   Global Step: 13600   Required: 7 hours
Training: 2021-10-28 14:21:38,834-Speed 252.24 samples/sec   Loss 12.2126   LearningRate 0.0250000   Epoch: 5   Global Step: 13650   Required: 7 hours
Training: 2021-10-28 14:22:04,257-Speed 251.77 samples/sec   Loss 12.3421   LearningRate 0.0250000   Epoch: 5   Global Step: 13700   Required: 7 hours
Training: 2021-10-28 14:22:29,652-Speed 252.06 samples/sec   Loss 12.1157   LearningRate 0.0250000   Epoch: 5   Global Step: 13750   Required: 7 hours
Training: 2021-10-28 14:22:55,090-Speed 251.61 samples/sec   Loss 12.2609   LearningRate 0.0250000   Epoch: 5   Global Step: 13800   Required: 7 hours
Training: 2021-10-28 14:23:20,512-Speed 251.78 samples/sec   Loss 12.0940   LearningRate 0.0250000   Epoch: 5   Global Step: 13850   Required: 7 hours
Training: 2021-10-28 14:23:45,951-Speed 251.62 samples/sec   Loss 12.5363   LearningRate 0.0250000   Epoch: 5   Global Step: 13900   Required: 7 hours
Training: 2021-10-28 14:24:11,348-Speed 252.03 samples/sec   Loss 12.5309   LearningRate 0.0250000   Epoch: 5   Global Step: 13950   Required: 7 hours
Training: 2021-10-28 14:24:36,729-Speed 252.19 samples/sec   Loss 12.2295   LearningRate 0.0250000   Epoch: 5   Global Step: 14000   Required: 7 hours
Training: 2021-10-28 14:26:00,539-[agedb_30][14000]XNorm: 15.152088
Training: 2021-10-28 14:26:00,539-[agedb_30][14000]Accuracy-Flip: 0.74533+-0.02333
Training: 2021-10-28 14:26:00,540-[agedb_30][14000]Accuracy-Highest: 0.74717
Training: 2021-10-28 14:29:27,705-[dev_00][14000]XNorm: 17.660362
Training: 2021-10-28 14:29:27,705-[dev_00][14000]Accuracy-Flip: 0.53193+-0.04833
Training: 2021-10-28 14:29:27,705-[dev_00][14000]Accuracy-Highest: 0.53193
Training: 2021-10-28 14:30:59,196-[dev_04][14000]XNorm: 17.665379
Training: 2021-10-28 14:30:59,197-[dev_04][14000]Accuracy-Flip: 0.50015+-0.02143
Training: 2021-10-28 14:30:59,197-[dev_04][14000]Accuracy-Highest: 0.51131
Training: 2021-10-28 14:31:24,910-Speed 15.68 samples/sec   Loss 12.0774   LearningRate 0.0250000   Epoch: 5   Global Step: 14050   Required: 7 hours
Training: 2021-10-28 14:31:50,678-Speed 248.40 samples/sec   Loss 12.4871   LearningRate 0.0250000   Epoch: 5   Global Step: 14100   Required: 7 hours
Training: 2021-10-28 14:32:16,263-Speed 250.18 samples/sec   Loss 12.1277   LearningRate 0.0250000   Epoch: 5   Global Step: 14150   Required: 7 hours
Training: 2021-10-28 14:32:41,885-Speed 249.82 samples/sec   Loss 12.5187   LearningRate 0.0250000   Epoch: 5   Global Step: 14200   Required: 7 hours
Training: 2021-10-28 14:33:07,618-Speed 248.74 samples/sec   Loss 12.4365   LearningRate 0.0250000   Epoch: 5   Global Step: 14250   Required: 7 hours
Training: 2021-10-28 14:33:33,323-Speed 249.01 samples/sec   Loss 12.5065   LearningRate 0.0250000   Epoch: 5   Global Step: 14300   Required: 7 hours
Training: 2021-10-28 14:33:58,976-Speed 249.52 samples/sec   Loss 12.3642   LearningRate 0.0250000   Epoch: 5   Global Step: 14350   Required: 7 hours
Training: 2021-10-28 14:34:24,572-Speed 250.07 samples/sec   Loss 12.2355   LearningRate 0.0250000   Epoch: 5   Global Step: 14400   Required: 7 hours
Training: 2021-10-28 14:34:50,152-Speed 250.23 samples/sec   Loss 12.1911   LearningRate 0.0250000   Epoch: 5   Global Step: 14450   Required: 7 hours
Training: 2021-10-28 14:35:15,725-Speed 250.30 samples/sec   Loss 12.2700   LearningRate 0.0250000   Epoch: 5   Global Step: 14500   Required: 7 hours
Training: 2021-10-28 14:35:41,306-Speed 250.22 samples/sec   Loss 12.3399   LearningRate 0.0250000   Epoch: 5   Global Step: 14550   Required: 7 hours
Training: 2021-10-28 14:36:06,843-Speed 250.65 samples/sec   Loss 12.1921   LearningRate 0.0250000   Epoch: 5   Global Step: 14600   Required: 7 hours
Training: 2021-10-28 14:36:32,292-Speed 251.52 samples/sec   Loss 12.4633   LearningRate 0.0250000   Epoch: 5   Global Step: 14650   Required: 7 hours
Training: 2021-10-28 14:36:57,749-Speed 251.44 samples/sec   Loss 12.4531   LearningRate 0.0250000   Epoch: 5   Global Step: 14700   Required: 7 hours
Training: 2021-10-28 14:37:23,162-Speed 251.87 samples/sec   Loss 12.3961   LearningRate 0.0250000   Epoch: 5   Global Step: 14750   Required: 7 hours
Training: 2021-10-28 14:37:48,544-Speed 252.19 samples/sec   Loss 12.8076   LearningRate 0.0250000   Epoch: 5   Global Step: 14800   Required: 7 hours
Training: 2021-10-28 14:38:13,984-Speed 251.60 samples/sec   Loss 12.3674   LearningRate 0.0250000   Epoch: 5   Global Step: 14850   Required: 7 hours
Training: 2021-10-28 14:38:39,990-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 14:38:41,917-Speed 229.15 samples/sec   Loss 12.6102   LearningRate 0.0250000   Epoch: 6   Global Step: 14900   Required: 7 hours
