Training: 2021-10-27 21:45:16,834-rank_id: 0
Training: 2021-10-27 23:11:53,300-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-27 23:11:54,968-Speed 226.12 samples/sec   Loss 29.7282   LearningRate 0.2500000   Epoch: 3   Global Step: 7450   Required: 8 hours
Training: 2021-10-27 23:12:20,550-Speed 250.22 samples/sec   Loss 27.6058   LearningRate 0.2500000   Epoch: 3   Global Step: 7500   Required: 8 hours
Training: 2021-10-27 23:12:46,219-Speed 249.36 samples/sec   Loss 27.9651   LearningRate 0.2500000   Epoch: 3   Global Step: 7550   Required: 8 hours
Training: 2021-10-27 23:13:11,878-Speed 249.46 samples/sec   Loss 28.2512   LearningRate 0.2500000   Epoch: 3   Global Step: 7600   Required: 8 hours
Training: 2021-10-27 23:13:37,544-Speed 249.39 samples/sec   Loss 28.5533   LearningRate 0.2500000   Epoch: 3   Global Step: 7650   Required: 8 hours
Training: 2021-10-27 23:14:03,187-Speed 249.62 samples/sec   Loss 28.3404   LearningRate 0.2500000   Epoch: 3   Global Step: 7700   Required: 8 hours
Training: 2021-10-27 23:14:28,828-Speed 249.63 samples/sec   Loss 28.6833   LearningRate 0.2500000   Epoch: 3   Global Step: 7750   Required: 8 hours
Training: 2021-10-27 23:14:54,464-Speed 249.68 samples/sec   Loss 29.1148   LearningRate 0.2500000   Epoch: 3   Global Step: 7800   Required: 8 hours
Training: 2021-10-27 23:15:20,080-Speed 249.88 samples/sec   Loss 28.8263   LearningRate 0.2500000   Epoch: 3   Global Step: 7850   Required: 8 hours
Training: 2021-10-27 23:15:45,685-Speed 249.98 samples/sec   Loss 29.1743   LearningRate 0.2500000   Epoch: 3   Global Step: 7900   Required: 8 hours
Training: 2021-10-27 23:16:11,310-Speed 249.79 samples/sec   Loss 29.0337   LearningRate 0.2500000   Epoch: 3   Global Step: 7950   Required: 8 hours
Training: 2021-10-27 23:16:36,946-Speed 249.67 samples/sec   Loss 28.7204   LearningRate 0.2500000   Epoch: 3   Global Step: 8000   Required: 8 hours
Training: 2021-10-27 23:18:01,927-[agedb_30][8000]XNorm: 21.010912
Training: 2021-10-27 23:18:01,928-[agedb_30][8000]Accuracy-Flip: 0.59617+-0.01675
Training: 2021-10-27 23:18:01,928-[agedb_30][8000]Accuracy-Highest: 0.59617
Training: 2021-10-27 23:21:32,157-[dev_00][8000]XNorm: 21.558077
Training: 2021-10-27 23:21:32,157-[dev_00][8000]Accuracy-Flip: 0.51753+-0.03586
Training: 2021-10-27 23:21:32,157-[dev_00][8000]Accuracy-Highest: 0.52640
Training: 2021-10-27 23:23:05,103-[dev_04][8000]XNorm: 21.504020
Training: 2021-10-27 23:23:05,103-[dev_04][8000]Accuracy-Flip: 0.48900+-0.01496
Training: 2021-10-27 23:23:05,104-[dev_04][8000]Accuracy-Highest: 0.50901
Training: 2021-10-27 23:23:30,929-Speed 15.46 samples/sec   Loss 28.9839   LearningRate 0.2500000   Epoch: 3   Global Step: 8050   Required: 8 hours
Training: 2021-10-27 23:23:56,885-Speed 246.61 samples/sec   Loss 29.0278   LearningRate 0.2500000   Epoch: 3   Global Step: 8100   Required: 8 hours
Training: 2021-10-27 23:24:22,718-Speed 247.77 samples/sec   Loss 29.0050   LearningRate 0.2500000   Epoch: 3   Global Step: 8150   Required: 8 hours
Training: 2021-10-27 23:24:48,520-Speed 248.08 samples/sec   Loss 28.7870   LearningRate 0.2500000   Epoch: 3   Global Step: 8200   Required: 8 hours
Training: 2021-10-27 23:25:14,401-Speed 247.32 samples/sec   Loss 29.0485   LearningRate 0.2500000   Epoch: 3   Global Step: 8250   Required: 8 hours
Training: 2021-10-27 23:25:40,266-Speed 247.47 samples/sec   Loss 28.8771   LearningRate 0.2500000   Epoch: 3   Global Step: 8300   Required: 8 hours
Training: 2021-10-27 23:26:06,071-Speed 248.04 samples/sec   Loss 28.7261   LearningRate 0.2500000   Epoch: 3   Global Step: 8350   Required: 8 hours
Training: 2021-10-27 23:26:31,929-Speed 247.53 samples/sec   Loss 28.9977   LearningRate 0.2500000   Epoch: 3   Global Step: 8400   Required: 8 hours
Training: 2021-10-27 23:26:57,767-Speed 247.73 samples/sec   Loss 29.1196   LearningRate 0.2500000   Epoch: 3   Global Step: 8450   Required: 8 hours
Training: 2021-10-27 23:27:23,585-Speed 247.92 samples/sec   Loss 28.9553   LearningRate 0.2500000   Epoch: 3   Global Step: 8500   Required: 8 hours
Training: 2021-10-27 23:27:49,266-Speed 249.25 samples/sec   Loss 28.8810   LearningRate 0.2500000   Epoch: 3   Global Step: 8550   Required: 8 hours
Training: 2021-10-27 23:28:14,910-Speed 249.59 samples/sec   Loss 28.8429   LearningRate 0.2500000   Epoch: 3   Global Step: 8600   Required: 8 hours
Training: 2021-10-27 23:28:40,540-Speed 249.74 samples/sec   Loss 28.8800   LearningRate 0.2500000   Epoch: 3   Global Step: 8650   Required: 8 hours
Training: 2021-10-27 23:29:06,181-Speed 249.64 samples/sec   Loss 28.5324   LearningRate 0.2500000   Epoch: 3   Global Step: 8700   Required: 8 hours
Training: 2021-10-27 23:29:31,835-Speed 249.51 samples/sec   Loss 29.3395   LearningRate 0.2500000   Epoch: 3   Global Step: 8750   Required: 8 hours
Training: 2021-10-27 23:29:57,479-Speed 249.60 samples/sec   Loss 28.4499   LearningRate 0.2500000   Epoch: 3   Global Step: 8800   Required: 8 hours
Training: 2021-10-27 23:30:23,148-Speed 249.36 samples/sec   Loss 28.7459   LearningRate 0.2500000   Epoch: 3   Global Step: 8850   Required: 8 hours
Training: 2021-10-27 23:30:48,813-Speed 249.40 samples/sec   Loss 28.4514   LearningRate 0.2500000   Epoch: 3   Global Step: 8900   Required: 8 hours
Training: 2021-10-27 23:31:14,467-Speed 249.51 samples/sec   Loss 28.7615   LearningRate 0.2500000   Epoch: 3   Global Step: 8950   Required: 8 hours
Training: 2021-10-27 23:31:40,138-Speed 249.34 samples/sec   Loss 28.6014   LearningRate 0.2500000   Epoch: 3   Global Step: 9000   Required: 8 hours
Training: 2021-10-27 23:32:05,819-Speed 249.25 samples/sec   Loss 28.6212   LearningRate 0.2500000   Epoch: 3   Global Step: 9050   Required: 8 hours
Training: 2021-10-27 23:32:31,480-Speed 249.44 samples/sec   Loss 28.5319   LearningRate 0.2500000   Epoch: 3   Global Step: 9100   Required: 8 hours
Training: 2021-10-27 23:32:57,145-Speed 249.38 samples/sec   Loss 28.5345   LearningRate 0.2500000   Epoch: 3   Global Step: 9150   Required: 8 hours
Training: 2021-10-27 23:33:22,788-Speed 249.62 samples/sec   Loss 28.4971   LearningRate 0.2500000   Epoch: 3   Global Step: 9200   Required: 8 hours
Training: 2021-10-27 23:33:48,422-Speed 249.70 samples/sec   Loss 28.5484   LearningRate 0.2500000   Epoch: 3   Global Step: 9250   Required: 8 hours
Training: 2021-10-27 23:34:14,018-Speed 250.05 samples/sec   Loss 28.5842   LearningRate 0.2500000   Epoch: 3   Global Step: 9300   Required: 8 hours
Training: 2021-10-27 23:34:39,603-Speed 250.18 samples/sec   Loss 28.8452   LearningRate 0.2500000   Epoch: 3   Global Step: 9350   Required: 8 hours
Training: 2021-10-27 23:35:05,201-Speed 250.05 samples/sec   Loss 28.7190   LearningRate 0.2500000   Epoch: 3   Global Step: 9400   Required: 8 hours
Training: 2021-10-27 23:35:30,805-Speed 249.99 samples/sec   Loss 28.6740   LearningRate 0.2500000   Epoch: 3   Global Step: 9450   Required: 8 hours
Training: 2021-10-27 23:35:56,396-Speed 250.12 samples/sec   Loss 28.5154   LearningRate 0.2500000   Epoch: 3   Global Step: 9500   Required: 8 hours
Training: 2021-10-27 23:36:22,000-Speed 249.99 samples/sec   Loss 28.8029   LearningRate 0.2500000   Epoch: 3   Global Step: 9550   Required: 8 hours
Training: 2021-10-27 23:36:47,607-Speed 249.97 samples/sec   Loss 28.3268   LearningRate 0.2500000   Epoch: 3   Global Step: 9600   Required: 8 hours
Training: 2021-10-27 23:37:13,232-Speed 249.79 samples/sec   Loss 28.1015   LearningRate 0.2500000   Epoch: 3   Global Step: 9650   Required: 8 hours
Training: 2021-10-27 23:37:38,867-Speed 249.69 samples/sec   Loss 28.8481   LearningRate 0.2500000   Epoch: 3   Global Step: 9700   Required: 8 hours
Training: 2021-10-27 23:38:04,517-Speed 249.55 samples/sec   Loss 27.9637   LearningRate 0.2500000   Epoch: 3   Global Step: 9750   Required: 8 hours
Training: 2021-10-27 23:38:30,173-Speed 249.49 samples/sec   Loss 28.4174   LearningRate 0.2500000   Epoch: 3   Global Step: 9800   Required: 8 hours
Training: 2021-10-27 23:38:55,828-Speed 249.50 samples/sec   Loss 28.4184   LearningRate 0.2500000   Epoch: 3   Global Step: 9850   Required: 8 hours
Training: 2021-10-27 23:39:21,493-Speed 249.39 samples/sec   Loss 28.2446   LearningRate 0.2500000   Epoch: 3   Global Step: 9900   Required: 8 hours
Training: 2021-10-27 23:39:39,475-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-27 23:39:49,600-Speed 227.73 samples/sec   Loss 27.4137   LearningRate 0.2500000   Epoch: 4   Global Step: 9950   Required: 7 hours
Training: 2021-10-27 23:40:15,241-Speed 249.63 samples/sec   Loss 26.7941   LearningRate 0.2500000   Epoch: 4   Global Step: 10000   Required: 7 hours
Training: 2021-10-27 23:41:40,159-[agedb_30][10000]XNorm: 19.329073
Training: 2021-10-27 23:41:40,160-[agedb_30][10000]Accuracy-Flip: 0.63833+-0.01218
Training: 2021-10-27 23:41:40,160-[agedb_30][10000]Accuracy-Highest: 0.63833
Training: 2021-10-27 23:45:10,022-[dev_00][10000]XNorm: 21.638520
Training: 2021-10-27 23:45:10,022-[dev_00][10000]Accuracy-Flip: 0.52140+-0.03317
Training: 2021-10-27 23:45:10,022-[dev_00][10000]Accuracy-Highest: 0.52640
Training: 2021-10-27 23:46:42,778-[dev_04][10000]XNorm: 21.656118
Training: 2021-10-27 23:46:42,779-[dev_04][10000]Accuracy-Flip: 0.49022+-0.01571
Training: 2021-10-27 23:46:42,779-[dev_04][10000]Accuracy-Highest: 0.50901
Training: 2021-10-27 23:47:08,676-Speed 15.48 samples/sec   Loss 26.9923   LearningRate 0.2500000   Epoch: 4   Global Step: 10050   Required: 8 hours
Training: 2021-10-27 23:47:34,653-Speed 246.40 samples/sec   Loss 27.0249   LearningRate 0.2500000   Epoch: 4   Global Step: 10100   Required: 8 hours
Training: 2021-10-27 23:48:00,475-Speed 247.87 samples/sec   Loss 27.4010   LearningRate 0.2500000   Epoch: 4   Global Step: 10150   Required: 8 hours
Training: 2021-10-27 23:48:26,312-Speed 247.75 samples/sec   Loss 27.6037   LearningRate 0.2500000   Epoch: 4   Global Step: 10200   Required: 8 hours
Training: 2021-10-27 23:48:52,194-Speed 247.30 samples/sec   Loss 27.5940   LearningRate 0.2500000   Epoch: 4   Global Step: 10250   Required: 8 hours
Training: 2021-10-27 23:49:18,048-Speed 247.58 samples/sec   Loss 27.8008   LearningRate 0.2500000   Epoch: 4   Global Step: 10300   Required: 8 hours
Training: 2021-10-27 23:49:43,866-Speed 247.93 samples/sec   Loss 27.7912   LearningRate 0.2500000   Epoch: 4   Global Step: 10350   Required: 8 hours
Training: 2021-10-27 23:50:09,701-Speed 247.76 samples/sec   Loss 27.7048   LearningRate 0.2500000   Epoch: 4   Global Step: 10400   Required: 8 hours
Training: 2021-10-27 23:50:35,563-Speed 247.50 samples/sec   Loss 27.9708   LearningRate 0.2500000   Epoch: 4   Global Step: 10450   Required: 8 hours
Training: 2021-10-27 23:51:01,359-Speed 248.13 samples/sec   Loss 27.8932   LearningRate 0.2500000   Epoch: 4   Global Step: 10500   Required: 8 hours
Training: 2021-10-27 23:51:27,092-Speed 248.74 samples/sec   Loss 27.7004   LearningRate 0.2500000   Epoch: 4   Global Step: 10550   Required: 8 hours
Training: 2021-10-27 23:51:52,781-Speed 249.18 samples/sec   Loss 27.8456   LearningRate 0.2500000   Epoch: 4   Global Step: 10600   Required: 8 hours
Training: 2021-10-27 23:52:18,468-Speed 249.19 samples/sec   Loss 27.9800   LearningRate 0.2500000   Epoch: 4   Global Step: 10650   Required: 8 hours
Training: 2021-10-27 23:52:44,144-Speed 249.29 samples/sec   Loss 27.6075   LearningRate 0.2500000   Epoch: 4   Global Step: 10700   Required: 8 hours
Training: 2021-10-27 23:53:09,833-Speed 249.17 samples/sec   Loss 28.3297   LearningRate 0.2500000   Epoch: 4   Global Step: 10750   Required: 8 hours
Training: 2021-10-27 23:53:35,472-Speed 249.66 samples/sec   Loss 28.0822   LearningRate 0.2500000   Epoch: 4   Global Step: 10800   Required: 8 hours
Training: 2021-10-27 23:54:01,119-Speed 249.57 samples/sec   Loss 27.7932   LearningRate 0.2500000   Epoch: 4   Global Step: 10850   Required: 8 hours
Training: 2021-10-27 23:54:26,766-Speed 249.57 samples/sec   Loss 27.9368   LearningRate 0.2500000   Epoch: 4   Global Step: 10900   Required: 8 hours
Training: 2021-10-27 23:54:52,413-Speed 249.58 samples/sec   Loss 27.8048   LearningRate 0.2500000   Epoch: 4   Global Step: 10950   Required: 8 hours
Training: 2021-10-27 23:55:18,051-Speed 249.65 samples/sec   Loss 27.8735   LearningRate 0.2500000   Epoch: 4   Global Step: 11000   Required: 8 hours
Training: 2021-10-27 23:55:43,656-Speed 249.98 samples/sec   Loss 28.8930   LearningRate 0.2500000   Epoch: 4   Global Step: 11050   Required: 7 hours
Training: 2021-10-27 23:56:09,264-Speed 249.96 samples/sec   Loss 28.9694   LearningRate 0.2500000   Epoch: 4   Global Step: 11100   Required: 7 hours
Training: 2021-10-27 23:56:34,882-Speed 249.86 samples/sec   Loss 27.9591   LearningRate 0.2500000   Epoch: 4   Global Step: 11150   Required: 7 hours
Training: 2021-10-27 23:57:00,497-Speed 249.89 samples/sec   Loss 28.0360   LearningRate 0.2500000   Epoch: 4   Global Step: 11200   Required: 7 hours
Training: 2021-10-27 23:57:26,121-Speed 249.79 samples/sec   Loss 28.0030   LearningRate 0.2500000   Epoch: 4   Global Step: 11250   Required: 7 hours
Training: 2021-10-27 23:57:51,753-Speed 249.72 samples/sec   Loss 27.7059   LearningRate 0.2500000   Epoch: 4   Global Step: 11300   Required: 7 hours
Training: 2021-10-27 23:58:17,373-Speed 249.84 samples/sec   Loss 27.6741   LearningRate 0.2500000   Epoch: 4   Global Step: 11350   Required: 7 hours
Training: 2021-10-27 23:58:42,990-Speed 249.87 samples/sec   Loss 27.8782   LearningRate 0.2500000   Epoch: 4   Global Step: 11400   Required: 7 hours
Training: 2021-10-27 23:59:08,616-Speed 249.78 samples/sec   Loss 27.8832   LearningRate 0.2500000   Epoch: 4   Global Step: 11450   Required: 7 hours
Training: 2021-10-27 23:59:34,236-Speed 249.84 samples/sec   Loss 27.9952   LearningRate 0.2500000   Epoch: 4   Global Step: 11500   Required: 7 hours
Training: 2021-10-27 23:59:59,857-Speed 249.83 samples/sec   Loss 27.9858   LearningRate 0.2500000   Epoch: 4   Global Step: 11550   Required: 7 hours
Training: 2021-10-28 00:00:25,518-Speed 249.44 samples/sec   Loss 27.8495   LearningRate 0.2500000   Epoch: 4   Global Step: 11600   Required: 7 hours
Training: 2021-10-28 00:00:51,137-Speed 249.84 samples/sec   Loss 28.1388   LearningRate 0.2500000   Epoch: 4   Global Step: 11650   Required: 7 hours
Training: 2021-10-28 00:01:16,785-Speed 249.55 samples/sec   Loss 27.8991   LearningRate 0.2500000   Epoch: 4   Global Step: 11700   Required: 7 hours
Training: 2021-10-28 00:01:42,414-Speed 249.76 samples/sec   Loss 27.9995   LearningRate 0.2500000   Epoch: 4   Global Step: 11750   Required: 7 hours
Training: 2021-10-28 00:02:08,053-Speed 249.66 samples/sec   Loss 27.7595   LearningRate 0.2500000   Epoch: 4   Global Step: 11800   Required: 7 hours
Training: 2021-10-28 00:02:33,670-Speed 249.86 samples/sec   Loss 27.6503   LearningRate 0.2500000   Epoch: 4   Global Step: 11850   Required: 7 hours
Training: 2021-10-28 00:02:59,285-Speed 249.89 samples/sec   Loss 27.9714   LearningRate 0.2500000   Epoch: 4   Global Step: 11900   Required: 7 hours
Training: 2021-10-28 00:03:24,912-Speed 249.77 samples/sec   Loss 28.0039   LearningRate 0.2500000   Epoch: 4   Global Step: 11950   Required: 7 hours
Training: 2021-10-28 00:03:50,561-Speed 249.56 samples/sec   Loss 28.1008   LearningRate 0.2500000   Epoch: 4   Global Step: 12000   Required: 7 hours
Training: 2021-10-28 00:05:15,425-[agedb_30][12000]XNorm: 20.509617
Training: 2021-10-28 00:05:15,425-[agedb_30][12000]Accuracy-Flip: 0.61950+-0.02121
Training: 2021-10-28 00:05:15,425-[agedb_30][12000]Accuracy-Highest: 0.63833
Training: 2021-10-28 00:08:45,311-[dev_00][12000]XNorm: 21.965056
Training: 2021-10-28 00:08:45,311-[dev_00][12000]Accuracy-Flip: 0.51507+-0.03760
Training: 2021-10-28 00:08:45,311-[dev_00][12000]Accuracy-Highest: 0.52640
Training: 2021-10-28 00:10:18,158-[dev_04][12000]XNorm: 21.909962
Training: 2021-10-28 00:10:18,158-[dev_04][12000]Accuracy-Flip: 0.48411+-0.01767
Training: 2021-10-28 00:10:18,158-[dev_04][12000]Accuracy-Highest: 0.50901
Training: 2021-10-28 00:10:44,056-Speed 15.48 samples/sec   Loss 27.7019   LearningRate 0.2500000   Epoch: 4   Global Step: 12050   Required: 7 hours
Training: 2021-10-28 00:11:10,076-Speed 245.99 samples/sec   Loss 27.5531   LearningRate 0.2500000   Epoch: 4   Global Step: 12100   Required: 7 hours
Training: 2021-10-28 00:11:35,841-Speed 248.43 samples/sec   Loss 27.7207   LearningRate 0.2500000   Epoch: 4   Global Step: 12150   Required: 7 hours
Training: 2021-10-28 00:12:01,688-Speed 247.65 samples/sec   Loss 27.7128   LearningRate 0.2500000   Epoch: 4   Global Step: 12200   Required: 7 hours
Training: 2021-10-28 00:12:27,548-Speed 247.52 samples/sec   Loss 27.5878   LearningRate 0.2500000   Epoch: 4   Global Step: 12250   Required: 7 hours
Training: 2021-10-28 00:12:53,409-Speed 247.50 samples/sec   Loss 27.7942   LearningRate 0.2500000   Epoch: 4   Global Step: 12300   Required: 7 hours
Training: 2021-10-28 00:13:19,285-Speed 247.37 samples/sec   Loss 27.6280   LearningRate 0.2500000   Epoch: 4   Global Step: 12350   Required: 7 hours
Training: 2021-10-28 00:13:45,139-Speed 247.58 samples/sec   Loss 27.7782   LearningRate 0.2500000   Epoch: 4   Global Step: 12400   Required: 7 hours
Training: 2021-10-28 00:13:54,415-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-28 00:14:13,518-Speed 225.54 samples/sec   Loss 26.6562   LearningRate 0.2500000   Epoch: 5   Global Step: 12450   Required: 7 hours
Training: 2021-10-28 00:14:39,256-Speed 248.70 samples/sec   Loss 26.1318   LearningRate 0.2500000   Epoch: 5   Global Step: 12500   Required: 7 hours
Training: 2021-10-28 00:15:04,955-Speed 249.08 samples/sec   Loss 25.9132   LearningRate 0.2500000   Epoch: 5   Global Step: 12550   Required: 7 hours
Training: 2021-10-28 00:15:30,648-Speed 249.13 samples/sec   Loss 26.4290   LearningRate 0.2500000   Epoch: 5   Global Step: 12600   Required: 7 hours
Training: 2021-10-28 00:15:56,299-Speed 249.54 samples/sec   Loss 26.7545   LearningRate 0.2500000   Epoch: 5   Global Step: 12650   Required: 7 hours
Training: 2021-10-28 00:16:21,930-Speed 249.74 samples/sec   Loss 26.9352   LearningRate 0.2500000   Epoch: 5   Global Step: 12700   Required: 7 hours
Training: 2021-10-28 00:16:47,531-Speed 250.02 samples/sec   Loss 26.8332   LearningRate 0.2500000   Epoch: 5   Global Step: 12750   Required: 7 hours
Training: 2021-10-28 00:17:13,144-Speed 249.90 samples/sec   Loss 27.2413   LearningRate 0.2500000   Epoch: 5   Global Step: 12800   Required: 7 hours
Training: 2021-10-28 00:17:38,734-Speed 250.13 samples/sec   Loss 27.5255   LearningRate 0.2500000   Epoch: 5   Global Step: 12850   Required: 7 hours
Training: 2021-10-28 00:18:04,321-Speed 250.16 samples/sec   Loss 27.0176   LearningRate 0.2500000   Epoch: 5   Global Step: 12900   Required: 7 hours
Training: 2021-10-28 00:18:29,929-Speed 249.96 samples/sec   Loss 27.2661   LearningRate 0.2500000   Epoch: 5   Global Step: 12950   Required: 7 hours
Training: 2021-10-28 00:18:55,549-Speed 249.84 samples/sec   Loss 27.1221   LearningRate 0.2500000   Epoch: 5   Global Step: 13000   Required: 7 hours
Training: 2021-10-28 00:19:21,188-Speed 249.66 samples/sec   Loss 27.1812   LearningRate 0.2500000   Epoch: 5   Global Step: 13050   Required: 7 hours
Training: 2021-10-28 00:19:46,853-Speed 249.40 samples/sec   Loss 27.3044   LearningRate 0.2500000   Epoch: 5   Global Step: 13100   Required: 7 hours
Training: 2021-10-28 00:20:12,521-Speed 249.38 samples/sec   Loss 27.2224   LearningRate 0.2500000   Epoch: 5   Global Step: 13150   Required: 7 hours
Training: 2021-10-28 00:20:38,149-Speed 249.75 samples/sec   Loss 27.5823   LearningRate 0.2500000   Epoch: 5   Global Step: 13200   Required: 7 hours
Training: 2021-10-28 00:21:03,784-Speed 249.70 samples/sec   Loss 27.2032   LearningRate 0.2500000   Epoch: 5   Global Step: 13250   Required: 7 hours
Training: 2021-10-28 00:21:29,426-Speed 249.62 samples/sec   Loss 27.7737   LearningRate 0.2500000   Epoch: 5   Global Step: 13300   Required: 7 hours
Training: 2021-10-28 00:21:55,072-Speed 249.59 samples/sec   Loss 27.4848   LearningRate 0.2500000   Epoch: 5   Global Step: 13350   Required: 7 hours
Training: 2021-10-28 00:22:20,711-Speed 249.66 samples/sec   Loss 27.5795   LearningRate 0.2500000   Epoch: 5   Global Step: 13400   Required: 7 hours
Training: 2021-10-28 00:22:46,326-Speed 249.89 samples/sec   Loss 27.6900   LearningRate 0.2500000   Epoch: 5   Global Step: 13450   Required: 7 hours
Training: 2021-10-28 00:23:11,924-Speed 250.05 samples/sec   Loss 27.6483   LearningRate 0.2500000   Epoch: 5   Global Step: 13500   Required: 7 hours
Training: 2021-10-28 00:23:37,554-Speed 249.75 samples/sec   Loss 27.7024   LearningRate 0.2500000   Epoch: 5   Global Step: 13550   Required: 7 hours
Training: 2021-10-28 00:24:03,177-Speed 249.80 samples/sec   Loss 27.1538   LearningRate 0.2500000   Epoch: 5   Global Step: 13600   Required: 7 hours
Training: 2021-10-28 00:24:28,789-Speed 249.93 samples/sec   Loss 27.5643   LearningRate 0.2500000   Epoch: 5   Global Step: 13650   Required: 7 hours
Training: 2021-10-28 00:24:54,410-Speed 249.83 samples/sec   Loss 28.7903   LearningRate 0.2500000   Epoch: 5   Global Step: 13700   Required: 7 hours
Training: 2021-10-28 00:25:20,034-Speed 249.80 samples/sec   Loss 27.6701   LearningRate 0.2500000   Epoch: 5   Global Step: 13750   Required: 7 hours
Training: 2021-10-28 00:25:45,647-Speed 249.90 samples/sec   Loss 27.5511   LearningRate 0.2500000   Epoch: 5   Global Step: 13800   Required: 7 hours
Training: 2021-10-28 00:26:11,253-Speed 249.97 samples/sec   Loss 27.3614   LearningRate 0.2500000   Epoch: 5   Global Step: 13850   Required: 7 hours
Training: 2021-10-28 00:26:36,896-Speed 249.62 samples/sec   Loss 27.9881   LearningRate 0.2500000   Epoch: 5   Global Step: 13900   Required: 7 hours
Training: 2021-10-28 00:27:02,534-Speed 249.66 samples/sec   Loss 27.8301   LearningRate 0.2500000   Epoch: 5   Global Step: 13950   Required: 7 hours
Training: 2021-10-28 00:27:28,164-Speed 249.73 samples/sec   Loss 27.5122   LearningRate 0.2500000   Epoch: 5   Global Step: 14000   Required: 7 hours
Training: 2021-10-28 00:28:52,952-[agedb_30][14000]XNorm: 20.060396
Training: 2021-10-28 00:28:52,952-[agedb_30][14000]Accuracy-Flip: 0.66617+-0.02021
Training: 2021-10-28 00:28:52,952-[agedb_30][14000]Accuracy-Highest: 0.66617
Training: 2021-10-28 00:32:22,797-[dev_00][14000]XNorm: 20.743570
Training: 2021-10-28 00:32:22,797-[dev_00][14000]Accuracy-Flip: 0.51580+-0.03547
Training: 2021-10-28 00:32:22,797-[dev_00][14000]Accuracy-Highest: 0.52640
Training: 2021-10-28 00:33:55,330-[dev_04][14000]XNorm: 20.801246
Training: 2021-10-28 00:33:55,330-[dev_04][14000]Accuracy-Flip: 0.50474+-0.01897
Training: 2021-10-28 00:33:55,330-[dev_04][14000]Accuracy-Highest: 0.50901
Training: 2021-10-28 00:34:21,180-Speed 15.50 samples/sec   Loss 27.3269   LearningRate 0.2500000   Epoch: 5   Global Step: 14050   Required: 7 hours
Training: 2021-10-28 00:34:47,200-Speed 245.99 samples/sec   Loss 27.6543   LearningRate 0.2500000   Epoch: 5   Global Step: 14100   Required: 7 hours
Training: 2021-10-28 00:35:13,009-Speed 248.01 samples/sec   Loss 27.2606   LearningRate 0.2500000   Epoch: 5   Global Step: 14150   Required: 7 hours
Training: 2021-10-28 00:35:38,796-Speed 248.22 samples/sec   Loss 27.7669   LearningRate 0.2500000   Epoch: 5   Global Step: 14200   Required: 7 hours
Training: 2021-10-28 00:36:04,650-Speed 247.57 samples/sec   Loss 27.6261   LearningRate 0.2500000   Epoch: 5   Global Step: 14250   Required: 7 hours
Training: 2021-10-28 00:36:30,511-Speed 247.51 samples/sec   Loss 27.5224   LearningRate 0.2500000   Epoch: 5   Global Step: 14300   Required: 7 hours
Training: 2021-10-28 00:36:56,373-Speed 247.50 samples/sec   Loss 27.5320   LearningRate 0.2500000   Epoch: 5   Global Step: 14350   Required: 7 hours
Training: 2021-10-28 00:37:22,250-Speed 247.35 samples/sec   Loss 27.3065   LearningRate 0.2500000   Epoch: 5   Global Step: 14400   Required: 7 hours
Training: 2021-10-28 00:37:48,065-Speed 247.96 samples/sec   Loss 27.1956   LearningRate 0.2500000   Epoch: 5   Global Step: 14450   Required: 7 hours
Training: 2021-10-28 00:38:13,790-Speed 248.80 samples/sec   Loss 27.3377   LearningRate 0.2500000   Epoch: 5   Global Step: 14500   Required: 7 hours
Training: 2021-10-28 00:38:39,451-Speed 249.44 samples/sec   Loss 27.1484   LearningRate 0.2500000   Epoch: 5   Global Step: 14550   Required: 7 hours
Training: 2021-10-28 00:39:05,091-Speed 249.65 samples/sec   Loss 27.2371   LearningRate 0.2500000   Epoch: 5   Global Step: 14600   Required: 7 hours
Training: 2021-10-28 00:39:30,709-Speed 249.86 samples/sec   Loss 27.5250   LearningRate 0.2500000   Epoch: 5   Global Step: 14650   Required: 7 hours
Training: 2021-10-28 00:39:56,321-Speed 249.92 samples/sec   Loss 27.3084   LearningRate 0.2500000   Epoch: 5   Global Step: 14700   Required: 7 hours
Training: 2021-10-28 00:40:21,918-Speed 250.06 samples/sec   Loss 27.1992   LearningRate 0.2500000   Epoch: 5   Global Step: 14750   Required: 7 hours
Training: 2021-10-28 00:40:47,484-Speed 250.36 samples/sec   Loss 27.7222   LearningRate 0.2500000   Epoch: 5   Global Step: 14800   Required: 7 hours
Training: 2021-10-28 00:41:13,053-Speed 250.34 samples/sec   Loss 26.9966   LearningRate 0.2500000   Epoch: 5   Global Step: 14850   Required: 7 hours
Training: 2021-10-28 00:41:39,117-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-28 00:41:41,086-Speed 228.33 samples/sec   Loss 27.2382   LearningRate 0.2500000   Epoch: 6   Global Step: 14900   Required: 7 hours
Training: 2021-10-28 00:42:06,601-Speed 250.87 samples/sec   Loss 25.6334   LearningRate 0.2500000   Epoch: 6   Global Step: 14950   Required: 7 hours
Training: 2021-10-28 00:42:32,305-Speed 249.02 samples/sec   Loss 26.0102   LearningRate 0.2500000   Epoch: 6   Global Step: 15000   Required: 7 hours
