Training: 2021-11-09 10:15:04,798-rank_id: 0
Training: 2021-11-09 11:43:09,685-Speed 245.49 samples/sec   Loss 16.7844   LearningRate 0.0250000   Epoch: 1   Global Step: 7450   Required: 6 hours
Training: 2021-11-09 11:43:35,736-Speed 245.70 samples/sec   Loss 16.7111   LearningRate 0.0250000   Epoch: 1   Global Step: 7500   Required: 6 hours
Training: 2021-11-09 11:44:01,749-Speed 246.07 samples/sec   Loss 16.6809   LearningRate 0.0250000   Epoch: 1   Global Step: 7550   Required: 6 hours
Training: 2021-11-09 11:44:27,693-Speed 246.72 samples/sec   Loss 16.6284   LearningRate 0.0250000   Epoch: 1   Global Step: 7600   Required: 6 hours
Training: 2021-11-09 11:44:53,675-Speed 246.35 samples/sec   Loss 16.8751   LearningRate 0.0250000   Epoch: 1   Global Step: 7650   Required: 6 hours
Training: 2021-11-09 11:45:19,683-Speed 246.12 samples/sec   Loss 16.6534   LearningRate 0.0250000   Epoch: 1   Global Step: 7700   Required: 6 hours
Training: 2021-11-09 11:45:45,679-Speed 246.22 samples/sec   Loss 16.5371   LearningRate 0.0250000   Epoch: 1   Global Step: 7750   Required: 6 hours
Training: 2021-11-09 11:46:11,676-Speed 246.21 samples/sec   Loss 16.6426   LearningRate 0.0250000   Epoch: 1   Global Step: 7800   Required: 6 hours
Training: 2021-11-09 11:46:37,641-Speed 246.53 samples/sec   Loss 16.7652   LearningRate 0.0250000   Epoch: 1   Global Step: 7850   Required: 6 hours
Training: 2021-11-09 11:47:03,657-Speed 246.03 samples/sec   Loss 16.4196   LearningRate 0.0250000   Epoch: 1   Global Step: 7900   Required: 6 hours
Training: 2021-11-09 11:47:29,680-Speed 245.96 samples/sec   Loss 16.6851   LearningRate 0.0250000   Epoch: 1   Global Step: 7950   Required: 6 hours
Training: 2021-11-09 11:47:55,725-Speed 245.75 samples/sec   Loss 16.8763   LearningRate 0.0250000   Epoch: 1   Global Step: 8000   Required: 6 hours
Training: 2021-11-09 11:49:25,891-[agedb_30][8000]XNorm: 14.881789
Training: 2021-11-09 11:49:25,892-[agedb_30][8000]Accuracy-Flip: 0.71500+-0.01982
Training: 2021-11-09 11:49:25,892-[agedb_30][8000]Accuracy-Highest: 0.73267
Training: 2021-11-09 11:53:09,216-[dev_00][8000]XNorm: 17.291991
Training: 2021-11-09 11:53:09,216-[dev_00][8000]Accuracy-Flip: 0.52133+-0.04293
Training: 2021-11-09 11:53:09,216-[dev_00][8000]Accuracy-Highest: 0.52700
Training: 2021-11-09 11:54:47,524-[dev_04][8000]XNorm: 17.381257
Training: 2021-11-09 11:54:47,524-[dev_04][8000]Accuracy-Flip: 0.50275+-0.00807
Training: 2021-11-09 11:54:47,524-[dev_04][8000]Accuracy-Highest: 0.50322
Training: 2021-11-09 11:55:14,019-Speed 14.60 samples/sec   Loss 16.4740   LearningRate 0.0250000   Epoch: 1   Global Step: 8050   Required: 6 hours
Training: 2021-11-09 11:55:40,627-Speed 240.56 samples/sec   Loss 16.4589   LearningRate 0.0250000   Epoch: 1   Global Step: 8100   Required: 6 hours
Training: 2021-11-09 11:56:07,078-Speed 241.99 samples/sec   Loss 16.5908   LearningRate 0.0250000   Epoch: 1   Global Step: 8150   Required: 6 hours
Training: 2021-11-09 11:56:33,480-Speed 242.44 samples/sec   Loss 16.7113   LearningRate 0.0250000   Epoch: 1   Global Step: 8200   Required: 6 hours
Training: 2021-11-09 11:56:59,898-Speed 242.29 samples/sec   Loss 16.3542   LearningRate 0.0250000   Epoch: 1   Global Step: 8250   Required: 6 hours
Training: 2021-11-09 11:57:26,344-Speed 242.04 samples/sec   Loss 16.6384   LearningRate 0.0250000   Epoch: 1   Global Step: 8300   Required: 6 hours
Training: 2021-11-09 11:57:52,872-Speed 241.29 samples/sec   Loss 16.4969   LearningRate 0.0250000   Epoch: 1   Global Step: 8350   Required: 6 hours
Training: 2021-11-09 11:58:19,444-Speed 240.88 samples/sec   Loss 16.6553   LearningRate 0.0250000   Epoch: 1   Global Step: 8400   Required: 6 hours
Training: 2021-11-09 11:58:46,011-Speed 240.92 samples/sec   Loss 16.3589   LearningRate 0.0250000   Epoch: 1   Global Step: 8450   Required: 6 hours
Training: 2021-11-09 11:59:12,413-Speed 242.44 samples/sec   Loss 16.9129   LearningRate 0.0250000   Epoch: 1   Global Step: 8500   Required: 6 hours
Training: 2021-11-09 11:59:38,802-Speed 242.55 samples/sec   Loss 16.5847   LearningRate 0.0250000   Epoch: 1   Global Step: 8550   Required: 6 hours
Training: 2021-11-09 12:00:05,098-Speed 243.41 samples/sec   Loss 16.5547   LearningRate 0.0250000   Epoch: 1   Global Step: 8600   Required: 6 hours
Training: 2021-11-09 12:00:31,369-Speed 243.64 samples/sec   Loss 16.3516   LearningRate 0.0250000   Epoch: 1   Global Step: 8650   Required: 6 hours
Training: 2021-11-09 12:00:57,559-Speed 244.39 samples/sec   Loss 16.4585   LearningRate 0.0250000   Epoch: 1   Global Step: 8700   Required: 6 hours
Training: 2021-11-09 12:01:23,736-Speed 244.52 samples/sec   Loss 16.6742   LearningRate 0.0250000   Epoch: 1   Global Step: 8750   Required: 6 hours
Training: 2021-11-09 12:01:49,935-Speed 244.32 samples/sec   Loss 16.6119   LearningRate 0.0250000   Epoch: 1   Global Step: 8800   Required: 6 hours
Training: 2021-11-09 12:02:16,071-Speed 244.89 samples/sec   Loss 16.4670   LearningRate 0.0250000   Epoch: 1   Global Step: 8850   Required: 6 hours
Training: 2021-11-09 12:02:42,217-Speed 244.80 samples/sec   Loss 16.4527   LearningRate 0.0250000   Epoch: 1   Global Step: 8900   Required: 6 hours
Training: 2021-11-09 12:03:08,309-Speed 245.32 samples/sec   Loss 16.4716   LearningRate 0.0250000   Epoch: 1   Global Step: 8950   Required: 6 hours
Training: 2021-11-09 12:03:34,375-Speed 245.56 samples/sec   Loss 16.4499   LearningRate 0.0250000   Epoch: 1   Global Step: 9000   Required: 6 hours
Training: 2021-11-09 12:04:00,483-Speed 245.18 samples/sec   Loss 16.4791   LearningRate 0.0250000   Epoch: 1   Global Step: 9050   Required: 6 hours
Training: 2021-11-09 12:04:26,520-Speed 245.82 samples/sec   Loss 16.5591   LearningRate 0.0250000   Epoch: 1   Global Step: 9100   Required: 6 hours
Training: 2021-11-09 12:04:52,521-Speed 246.18 samples/sec   Loss 16.7255   LearningRate 0.0250000   Epoch: 1   Global Step: 9150   Required: 6 hours
Training: 2021-11-09 12:05:18,473-Speed 246.65 samples/sec   Loss 16.5486   LearningRate 0.0250000   Epoch: 1   Global Step: 9200   Required: 5 hours
Training: 2021-11-09 12:05:44,437-Speed 246.52 samples/sec   Loss 16.5645   LearningRate 0.0250000   Epoch: 1   Global Step: 9250   Required: 5 hours
Training: 2021-11-09 12:06:10,409-Speed 246.45 samples/sec   Loss 16.6684   LearningRate 0.0250000   Epoch: 1   Global Step: 9300   Required: 5 hours
Training: 2021-11-09 12:06:36,435-Speed 245.93 samples/sec   Loss 16.4552   LearningRate 0.0250000   Epoch: 1   Global Step: 9350   Required: 5 hours
Training: 2021-11-09 12:07:02,513-Speed 245.45 samples/sec   Loss 16.1670   LearningRate 0.0250000   Epoch: 1   Global Step: 9400   Required: 5 hours
Training: 2021-11-09 12:07:28,517-Speed 246.15 samples/sec   Loss 16.7159   LearningRate 0.0250000   Epoch: 1   Global Step: 9450   Required: 5 hours
Training: 2021-11-09 12:07:54,556-Speed 245.81 samples/sec   Loss 16.5761   LearningRate 0.0250000   Epoch: 1   Global Step: 9500   Required: 5 hours
Training: 2021-11-09 12:08:20,499-Speed 246.74 samples/sec   Loss 16.3856   LearningRate 0.0250000   Epoch: 1   Global Step: 9550   Required: 5 hours
Training: 2021-11-09 12:08:46,443-Speed 246.71 samples/sec   Loss 16.5124   LearningRate 0.0250000   Epoch: 1   Global Step: 9600   Required: 5 hours
Training: 2021-11-09 12:09:12,413-Speed 246.46 samples/sec   Loss 16.4396   LearningRate 0.0250000   Epoch: 1   Global Step: 9650   Required: 5 hours
Training: 2021-11-09 12:09:38,386-Speed 246.43 samples/sec   Loss 16.4483   LearningRate 0.0250000   Epoch: 1   Global Step: 9700   Required: 5 hours
Training: 2021-11-09 12:10:04,367-Speed 246.37 samples/sec   Loss 16.7182   LearningRate 0.0250000   Epoch: 1   Global Step: 9750   Required: 5 hours
Training: 2021-11-09 12:10:30,389-Speed 245.96 samples/sec   Loss 16.4668   LearningRate 0.0250000   Epoch: 1   Global Step: 9800   Required: 5 hours
Training: 2021-11-09 12:10:56,383-Speed 246.24 samples/sec   Loss 16.2949   LearningRate 0.0250000   Epoch: 1   Global Step: 9850   Required: 5 hours
Training: 2021-11-09 12:11:22,361-Speed 246.39 samples/sec   Loss 16.1976   LearningRate 0.0250000   Epoch: 1   Global Step: 9900   Required: 5 hours
Training: 2021-11-09 12:11:48,366-Speed 246.14 samples/sec   Loss 16.4324   LearningRate 0.0250000   Epoch: 1   Global Step: 9950   Required: 5 hours
Training: 2021-11-09 12:12:14,287-Speed 246.94 samples/sec   Loss 16.3855   LearningRate 0.0250000   Epoch: 1   Global Step: 10000   Required: 5 hours
Training: 2021-11-09 12:13:44,266-[agedb_30][10000]XNorm: 14.873581
Training: 2021-11-09 12:13:44,266-[agedb_30][10000]Accuracy-Flip: 0.72883+-0.02177
Training: 2021-11-09 12:13:44,266-[agedb_30][10000]Accuracy-Highest: 0.73267
Training: 2021-11-09 12:17:27,027-[dev_00][10000]XNorm: 17.276902
Training: 2021-11-09 12:17:27,028-[dev_00][10000]Accuracy-Flip: 0.52013+-0.04242
Training: 2021-11-09 12:17:27,028-[dev_00][10000]Accuracy-Highest: 0.52700
Training: 2021-11-09 12:19:05,292-[dev_04][10000]XNorm: 17.318323
Training: 2021-11-09 12:19:05,292-[dev_04][10000]Accuracy-Flip: 0.49817+-0.01576
Training: 2021-11-09 12:19:05,292-[dev_04][10000]Accuracy-Highest: 0.50322
Training: 2021-11-09 12:19:31,785-Speed 14.63 samples/sec   Loss 16.4226   LearningRate 0.0250000   Epoch: 1   Global Step: 10050   Required: 6 hours
Training: 2021-11-09 12:19:58,355-Speed 240.90 samples/sec   Loss 16.2229   LearningRate 0.0250000   Epoch: 1   Global Step: 10100   Required: 5 hours
Training: 2021-11-09 12:20:24,747-Speed 242.53 samples/sec   Loss 16.1741   LearningRate 0.0250000   Epoch: 1   Global Step: 10150   Required: 5 hours
Training: 2021-11-09 12:20:51,137-Speed 242.54 samples/sec   Loss 16.1537   LearningRate 0.0250000   Epoch: 1   Global Step: 10200   Required: 5 hours
Training: 2021-11-09 12:21:17,536-Speed 242.46 samples/sec   Loss 16.3092   LearningRate 0.0250000   Epoch: 1   Global Step: 10250   Required: 5 hours
Training: 2021-11-09 12:21:44,045-Speed 241.46 samples/sec   Loss 16.2067   LearningRate 0.0250000   Epoch: 1   Global Step: 10300   Required: 5 hours
Training: 2021-11-09 12:22:10,519-Speed 241.78 samples/sec   Loss 16.2123   LearningRate 0.0250000   Epoch: 1   Global Step: 10350   Required: 5 hours
Training: 2021-11-09 12:22:37,042-Speed 241.33 samples/sec   Loss 16.0947   LearningRate 0.0250000   Epoch: 1   Global Step: 10400   Required: 5 hours
Training: 2021-11-09 12:23:03,636-Speed 240.68 samples/sec   Loss 16.4344   LearningRate 0.0250000   Epoch: 1   Global Step: 10450   Required: 5 hours
Training: 2021-11-09 12:23:30,134-Speed 241.54 samples/sec   Loss 16.3397   LearningRate 0.0250000   Epoch: 1   Global Step: 10500   Required: 5 hours
Training: 2021-11-09 12:23:56,517-Speed 242.61 samples/sec   Loss 16.3807   LearningRate 0.0250000   Epoch: 1   Global Step: 10550   Required: 5 hours
Training: 2021-11-09 12:24:22,825-Speed 243.31 samples/sec   Loss 16.2229   LearningRate 0.0250000   Epoch: 1   Global Step: 10600   Required: 5 hours
Training: 2021-11-09 12:24:49,071-Speed 243.87 samples/sec   Loss 16.2160   LearningRate 0.0250000   Epoch: 1   Global Step: 10650   Required: 5 hours
Training: 2021-11-09 12:25:15,258-Speed 244.43 samples/sec   Loss 16.4461   LearningRate 0.0250000   Epoch: 1   Global Step: 10700   Required: 5 hours
Training: 2021-11-09 12:25:41,403-Speed 244.83 samples/sec   Loss 16.3136   LearningRate 0.0250000   Epoch: 1   Global Step: 10750   Required: 5 hours
Training: 2021-11-09 12:26:07,563-Speed 244.68 samples/sec   Loss 16.3101   LearningRate 0.0250000   Epoch: 1   Global Step: 10800   Required: 5 hours
Training: 2021-11-09 12:26:33,661-Speed 245.26 samples/sec   Loss 16.3947   LearningRate 0.0250000   Epoch: 1   Global Step: 10850   Required: 5 hours
Training: 2021-11-09 12:26:59,750-Speed 245.34 samples/sec   Loss 16.5065   LearningRate 0.0250000   Epoch: 1   Global Step: 10900   Required: 5 hours
Training: 2021-11-09 12:27:25,804-Speed 245.68 samples/sec   Loss 16.0877   LearningRate 0.0250000   Epoch: 1   Global Step: 10950   Required: 5 hours
Training: 2021-11-09 12:27:51,884-Speed 245.43 samples/sec   Loss 16.2274   LearningRate 0.0250000   Epoch: 1   Global Step: 11000   Required: 5 hours
Training: 2021-11-09 12:28:17,910-Speed 245.94 samples/sec   Loss 16.3130   LearningRate 0.0250000   Epoch: 1   Global Step: 11050   Required: 5 hours
Training: 2021-11-09 12:28:43,989-Speed 245.43 samples/sec   Loss 16.2417   LearningRate 0.0250000   Epoch: 1   Global Step: 11100   Required: 5 hours
Training: 2021-11-09 12:29:10,031-Speed 245.79 samples/sec   Loss 16.3187   LearningRate 0.0250000   Epoch: 1   Global Step: 11150   Required: 5 hours
Training: 2021-11-09 12:29:36,083-Speed 245.70 samples/sec   Loss 16.1602   LearningRate 0.0250000   Epoch: 1   Global Step: 11200   Required: 5 hours
Training: 2021-11-09 12:30:02,094-Speed 246.06 samples/sec   Loss 16.5680   LearningRate 0.0250000   Epoch: 1   Global Step: 11250   Required: 5 hours
Training: 2021-11-09 12:30:28,104-Speed 246.08 samples/sec   Loss 16.0953   LearningRate 0.0250000   Epoch: 1   Global Step: 11300   Required: 5 hours
Training: 2021-11-09 12:30:54,122-Speed 246.01 samples/sec   Loss 16.1404   LearningRate 0.0250000   Epoch: 1   Global Step: 11350   Required: 5 hours
Training: 2021-11-09 12:31:20,112-Speed 246.29 samples/sec   Loss 16.1953   LearningRate 0.0250000   Epoch: 1   Global Step: 11400   Required: 5 hours
Training: 2021-11-09 12:31:46,165-Speed 245.67 samples/sec   Loss 16.2174   LearningRate 0.0250000   Epoch: 1   Global Step: 11450   Required: 5 hours
Training: 2021-11-09 12:32:12,221-Speed 245.66 samples/sec   Loss 16.2080   LearningRate 0.0250000   Epoch: 1   Global Step: 11500   Required: 5 hours
Training: 2021-11-09 12:32:38,287-Speed 245.56 samples/sec   Loss 16.2779   LearningRate 0.0250000   Epoch: 1   Global Step: 11550   Required: 5 hours
Training: 2021-11-09 12:33:04,323-Speed 245.85 samples/sec   Loss 16.0546   LearningRate 0.0250000   Epoch: 1   Global Step: 11600   Required: 5 hours
Training: 2021-11-09 12:33:30,296-Speed 246.44 samples/sec   Loss 16.2857   LearningRate 0.0250000   Epoch: 1   Global Step: 11650   Required: 5 hours
Training: 2021-11-09 12:33:56,310-Speed 246.04 samples/sec   Loss 16.0235   LearningRate 0.0250000   Epoch: 1   Global Step: 11700   Required: 5 hours
Training: 2021-11-09 12:34:22,333-Speed 245.96 samples/sec   Loss 16.3712   LearningRate 0.0250000   Epoch: 1   Global Step: 11750   Required: 5 hours
Training: 2021-11-09 12:34:48,325-Speed 246.25 samples/sec   Loss 16.1011   LearningRate 0.0250000   Epoch: 1   Global Step: 11800   Required: 5 hours
Training: 2021-11-09 12:35:14,325-Speed 246.18 samples/sec   Loss 15.9800   LearningRate 0.0250000   Epoch: 1   Global Step: 11850   Required: 5 hours
Training: 2021-11-09 12:35:40,370-Speed 245.76 samples/sec   Loss 16.2492   LearningRate 0.0250000   Epoch: 1   Global Step: 11900   Required: 5 hours
Training: 2021-11-09 12:36:06,437-Speed 245.55 samples/sec   Loss 16.3250   LearningRate 0.0250000   Epoch: 1   Global Step: 11950   Required: 5 hours
Training: 2021-11-09 12:36:32,509-Speed 245.49 samples/sec   Loss 16.2296   LearningRate 0.0250000   Epoch: 1   Global Step: 12000   Required: 5 hours
Training: 2021-11-09 12:38:02,588-[agedb_30][12000]XNorm: 15.094084
Training: 2021-11-09 12:38:02,589-[agedb_30][12000]Accuracy-Flip: 0.71517+-0.02546
Training: 2021-11-09 12:38:02,589-[agedb_30][12000]Accuracy-Highest: 0.73267
Training: 2021-11-09 12:41:45,422-[dev_00][12000]XNorm: 18.021296
Training: 2021-11-09 12:41:45,422-[dev_00][12000]Accuracy-Flip: 0.52407+-0.03757
Training: 2021-11-09 12:41:45,422-[dev_00][12000]Accuracy-Highest: 0.52700
Training: 2021-11-09 12:43:23,727-[dev_04][12000]XNorm: 18.096626
Training: 2021-11-09 12:43:23,728-[dev_04][12000]Accuracy-Flip: 0.49771+-0.00850
Training: 2021-11-09 12:43:23,728-[dev_04][12000]Accuracy-Highest: 0.50322
Training: 2021-11-09 12:43:50,274-Speed 14.62 samples/sec   Loss 16.0221   LearningRate 0.0250000   Epoch: 1   Global Step: 12050   Required: 5 hours
Training: 2021-11-09 12:44:16,830-Speed 241.04 samples/sec   Loss 16.2463   LearningRate 0.0250000   Epoch: 1   Global Step: 12100   Required: 5 hours
Training: 2021-11-09 12:44:43,244-Speed 242.32 samples/sec   Loss 15.9915   LearningRate 0.0250000   Epoch: 1   Global Step: 12150   Required: 5 hours
Training: 2021-11-09 12:45:09,643-Speed 242.47 samples/sec   Loss 16.6473   LearningRate 0.0250000   Epoch: 1   Global Step: 12200   Required: 5 hours
Training: 2021-11-09 12:45:36,165-Speed 241.35 samples/sec   Loss 16.3276   LearningRate 0.0250000   Epoch: 1   Global Step: 12250   Required: 5 hours
Training: 2021-11-09 12:46:02,701-Speed 241.21 samples/sec   Loss 16.1088   LearningRate 0.0250000   Epoch: 1   Global Step: 12300   Required: 5 hours
Training: 2021-11-09 12:46:29,253-Speed 241.06 samples/sec   Loss 16.5231   LearningRate 0.0250000   Epoch: 1   Global Step: 12350   Required: 5 hours
Training: 2021-11-09 12:46:53,935-Pytorch Model Saved in '/output/webface_r50_512_5/backbone.pth'
Training: 2021-11-09 12:46:58,167-Speed 221.37 samples/sec   Loss 16.0261   LearningRate 0.0250000   Epoch: 2   Global Step: 12400   Required: 5 hours
Training: 2021-11-09 12:47:24,595-Speed 242.19 samples/sec   Loss 15.3335   LearningRate 0.0250000   Epoch: 2   Global Step: 12450   Required: 5 hours
Training: 2021-11-09 12:47:51,017-Speed 242.26 samples/sec   Loss 15.4612   LearningRate 0.0250000   Epoch: 2   Global Step: 12500   Required: 5 hours
Training: 2021-11-09 12:48:17,361-Speed 242.96 samples/sec   Loss 15.3346   LearningRate 0.0250000   Epoch: 2   Global Step: 12550   Required: 5 hours
Training: 2021-11-09 12:48:43,651-Speed 243.48 samples/sec   Loss 15.5869   LearningRate 0.0250000   Epoch: 2   Global Step: 12600   Required: 5 hours
Training: 2021-11-09 12:49:09,886-Speed 243.98 samples/sec   Loss 15.6540   LearningRate 0.0250000   Epoch: 2   Global Step: 12650   Required: 5 hours
Training: 2021-11-09 12:49:36,045-Speed 244.69 samples/sec   Loss 15.2609   LearningRate 0.0250000   Epoch: 2   Global Step: 12700   Required: 5 hours
Training: 2021-11-09 12:50:02,228-Speed 244.45 samples/sec   Loss 15.4424   LearningRate 0.0250000   Epoch: 2   Global Step: 12750   Required: 5 hours
Training: 2021-11-09 12:50:28,355-Speed 244.99 samples/sec   Loss 15.5914   LearningRate 0.0250000   Epoch: 2   Global Step: 12800   Required: 5 hours
Training: 2021-11-09 12:50:54,494-Speed 244.88 samples/sec   Loss 15.4217   LearningRate 0.0250000   Epoch: 2   Global Step: 12850   Required: 5 hours
Training: 2021-11-09 12:51:20,618-Speed 245.02 samples/sec   Loss 15.4849   LearningRate 0.0250000   Epoch: 2   Global Step: 12900   Required: 5 hours
Training: 2021-11-09 12:51:46,694-Speed 245.45 samples/sec   Loss 15.5902   LearningRate 0.0250000   Epoch: 2   Global Step: 12950   Required: 5 hours
Training: 2021-11-09 12:52:12,701-Speed 246.12 samples/sec   Loss 15.6078   LearningRate 0.0250000   Epoch: 2   Global Step: 13000   Required: 5 hours
Training: 2021-11-09 12:52:38,683-Speed 246.36 samples/sec   Loss 15.9558   LearningRate 0.0250000   Epoch: 2   Global Step: 13050   Required: 5 hours
Training: 2021-11-09 12:53:04,716-Speed 245.88 samples/sec   Loss 15.8698   LearningRate 0.0250000   Epoch: 2   Global Step: 13100   Required: 5 hours
Training: 2021-11-09 12:53:30,798-Speed 245.41 samples/sec   Loss 15.5093   LearningRate 0.0250000   Epoch: 2   Global Step: 13150   Required: 5 hours
Training: 2021-11-09 12:53:56,872-Speed 245.48 samples/sec   Loss 15.9200   LearningRate 0.0250000   Epoch: 2   Global Step: 13200   Required: 5 hours
Training: 2021-11-09 12:54:22,950-Speed 245.45 samples/sec   Loss 15.7839   LearningRate 0.0250000   Epoch: 2   Global Step: 13250   Required: 5 hours
Training: 2021-11-09 12:54:48,999-Speed 245.72 samples/sec   Loss 15.8683   LearningRate 0.0250000   Epoch: 2   Global Step: 13300   Required: 5 hours
Training: 2021-11-09 12:55:15,065-Speed 245.56 samples/sec   Loss 15.4590   LearningRate 0.0250000   Epoch: 2   Global Step: 13350   Required: 5 hours
Training: 2021-11-09 12:55:41,102-Speed 245.84 samples/sec   Loss 15.6290   LearningRate 0.0250000   Epoch: 2   Global Step: 13400   Required: 5 hours
Training: 2021-11-09 12:56:07,173-Speed 245.49 samples/sec   Loss 15.4422   LearningRate 0.0250000   Epoch: 2   Global Step: 13450   Required: 5 hours
Training: 2021-11-09 12:56:33,231-Speed 245.62 samples/sec   Loss 15.7429   LearningRate 0.0250000   Epoch: 2   Global Step: 13500   Required: 5 hours
Training: 2021-11-09 12:56:59,232-Speed 246.18 samples/sec   Loss 15.9130   LearningRate 0.0250000   Epoch: 2   Global Step: 13550   Required: 5 hours
Training: 2021-11-09 12:57:25,219-Speed 246.31 samples/sec   Loss 15.8617   LearningRate 0.0250000   Epoch: 2   Global Step: 13600   Required: 5 hours
Training: 2021-11-09 12:57:51,255-Speed 245.84 samples/sec   Loss 15.9196   LearningRate 0.0250000   Epoch: 2   Global Step: 13650   Required: 5 hours
Training: 2021-11-09 12:58:17,249-Speed 246.25 samples/sec   Loss 15.6295   LearningRate 0.0250000   Epoch: 2   Global Step: 13700   Required: 5 hours
Training: 2021-11-09 12:58:43,252-Speed 246.16 samples/sec   Loss 15.5827   LearningRate 0.0250000   Epoch: 2   Global Step: 13750   Required: 5 hours
Training: 2021-11-09 12:59:09,220-Speed 246.49 samples/sec   Loss 15.6875   LearningRate 0.0250000   Epoch: 2   Global Step: 13800   Required: 5 hours
Training: 2021-11-09 12:59:35,223-Speed 246.16 samples/sec   Loss 15.7461   LearningRate 0.0250000   Epoch: 2   Global Step: 13850   Required: 5 hours
Training: 2021-11-09 13:00:01,247-Speed 245.94 samples/sec   Loss 15.7043   LearningRate 0.0250000   Epoch: 2   Global Step: 13900   Required: 5 hours
Training: 2021-11-09 13:00:27,269-Speed 245.98 samples/sec   Loss 15.8972   LearningRate 0.0250000   Epoch: 2   Global Step: 13950   Required: 5 hours
Training: 2021-11-09 13:00:53,251-Speed 246.36 samples/sec   Loss 15.6860   LearningRate 0.0250000   Epoch: 2   Global Step: 14000   Required: 5 hours
Training: 2021-11-09 13:02:23,200-[agedb_30][14000]XNorm: 14.588329
Training: 2021-11-09 13:02:23,200-[agedb_30][14000]Accuracy-Flip: 0.71783+-0.02025
Training: 2021-11-09 13:02:23,200-[agedb_30][14000]Accuracy-Highest: 0.73267
Training: 2021-11-09 13:06:05,885-[dev_00][14000]XNorm: 16.936410
Training: 2021-11-09 13:06:05,885-[dev_00][14000]Accuracy-Flip: 0.53020+-0.04689
Training: 2021-11-09 13:06:05,885-[dev_00][14000]Accuracy-Highest: 0.53020
Training: 2021-11-09 13:07:44,111-[dev_04][14000]XNorm: 16.930207
Training: 2021-11-09 13:07:44,111-[dev_04][14000]Accuracy-Flip: 0.49802+-0.01826
Training: 2021-11-09 13:07:44,111-[dev_04][14000]Accuracy-Highest: 0.50322
Training: 2021-11-09 13:08:10,634-Speed 14.63 samples/sec   Loss 15.9360   LearningRate 0.0250000   Epoch: 2   Global Step: 14050   Required: 5 hours
Training: 2021-11-09 13:08:37,139-Speed 241.48 samples/sec   Loss 15.9464   LearningRate 0.0250000   Epoch: 2   Global Step: 14100   Required: 5 hours
Training: 2021-11-09 13:09:03,551-Speed 242.33 samples/sec   Loss 15.8239   LearningRate 0.0250000   Epoch: 2   Global Step: 14150   Required: 5 hours
Training: 2021-11-09 13:09:29,925-Speed 242.69 samples/sec   Loss 15.7510   LearningRate 0.0250000   Epoch: 2   Global Step: 14200   Required: 5 hours
Training: 2021-11-09 13:09:56,345-Speed 242.27 samples/sec   Loss 15.8922   LearningRate 0.0250000   Epoch: 2   Global Step: 14250   Required: 5 hours
Training: 2021-11-09 13:10:22,790-Speed 242.04 samples/sec   Loss 15.8294   LearningRate 0.0250000   Epoch: 2   Global Step: 14300   Required: 5 hours
Training: 2021-11-09 13:10:49,262-Speed 241.80 samples/sec   Loss 15.7752   LearningRate 0.0250000   Epoch: 2   Global Step: 14350   Required: 5 hours
Training: 2021-11-09 13:11:15,782-Speed 241.36 samples/sec   Loss 15.8803   LearningRate 0.0250000   Epoch: 2   Global Step: 14400   Required: 5 hours
Training: 2021-11-09 13:11:42,261-Speed 241.72 samples/sec   Loss 15.9211   LearningRate 0.0250000   Epoch: 2   Global Step: 14450   Required: 5 hours
Training: 2021-11-09 13:12:08,666-Speed 242.41 samples/sec   Loss 15.8328   LearningRate 0.0250000   Epoch: 2   Global Step: 14500   Required: 5 hours
Training: 2021-11-09 13:12:35,020-Speed 242.86 samples/sec   Loss 15.9214   LearningRate 0.0250000   Epoch: 2   Global Step: 14550   Required: 5 hours
Training: 2021-11-09 13:13:01,326-Speed 243.32 samples/sec   Loss 15.9026   LearningRate 0.0250000   Epoch: 2   Global Step: 14600   Required: 5 hours
Training: 2021-11-09 13:13:27,584-Speed 243.76 samples/sec   Loss 15.9412   LearningRate 0.0250000   Epoch: 2   Global Step: 14650   Required: 5 hours
Training: 2021-11-09 13:13:53,777-Speed 244.37 samples/sec   Loss 15.5889   LearningRate 0.0250000   Epoch: 2   Global Step: 14700   Required: 5 hours
Training: 2021-11-09 13:14:19,914-Speed 244.89 samples/sec   Loss 15.7227   LearningRate 0.0250000   Epoch: 2   Global Step: 14750   Required: 4 hours
Training: 2021-11-09 13:14:46,051-Speed 244.87 samples/sec   Loss 15.7905   LearningRate 0.0250000   Epoch: 2   Global Step: 14800   Required: 4 hours
Training: 2021-11-09 13:15:12,157-Speed 245.18 samples/sec   Loss 15.9192   LearningRate 0.0250000   Epoch: 2   Global Step: 14850   Required: 4 hours
Training: 2021-11-09 13:15:38,213-Speed 245.65 samples/sec   Loss 15.9681   LearningRate 0.0250000   Epoch: 2   Global Step: 14900   Required: 4 hours
Training: 2021-11-09 13:16:04,307-Speed 245.30 samples/sec   Loss 15.8117   LearningRate 0.0250000   Epoch: 2   Global Step: 14950   Required: 4 hours
Training: 2021-11-09 13:16:30,346-Speed 245.81 samples/sec   Loss 15.9108   LearningRate 0.0250000   Epoch: 2   Global Step: 15000   Required: 4 hours
Training: 2021-11-09 13:16:56,386-Speed 245.81 samples/sec   Loss 15.8009   LearningRate 0.0250000   Epoch: 2   Global Step: 15050   Required: 4 hours
