Training: 2021-10-27 21:45:33,319-rank_id: 0
Training: 2021-10-27 23:48:02,418-Speed 7.69 samples/sec   Loss 28.3226   LearningRate 0.1250000   Epoch: 2   Global Step: 14050   Required: 12 hours
Training: 2021-10-27 23:48:17,976-Speed 205.83 samples/sec   Loss 28.9521   LearningRate 0.1250000   Epoch: 2   Global Step: 14100   Required: 12 hours
Training: 2021-10-27 23:48:33,483-Speed 206.53 samples/sec   Loss 28.5640   LearningRate 0.1250000   Epoch: 2   Global Step: 14150   Required: 12 hours
Training: 2021-10-27 23:48:48,992-Speed 206.50 samples/sec   Loss 28.3457   LearningRate 0.1250000   Epoch: 2   Global Step: 14200   Required: 12 hours
Training: 2021-10-27 23:49:04,492-Speed 206.62 samples/sec   Loss 28.4285   LearningRate 0.1250000   Epoch: 2   Global Step: 14250   Required: 12 hours
Training: 2021-10-27 23:49:19,964-Speed 206.99 samples/sec   Loss 28.1357   LearningRate 0.1250000   Epoch: 2   Global Step: 14300   Required: 12 hours
Training: 2021-10-27 23:49:35,503-Speed 206.10 samples/sec   Loss 28.5554   LearningRate 0.1250000   Epoch: 2   Global Step: 14350   Required: 12 hours
Training: 2021-10-27 23:49:51,010-Speed 206.53 samples/sec   Loss 28.6502   LearningRate 0.1250000   Epoch: 2   Global Step: 14400   Required: 12 hours
Training: 2021-10-27 23:50:06,583-Speed 205.62 samples/sec   Loss 28.5042   LearningRate 0.1250000   Epoch: 2   Global Step: 14450   Required: 12 hours
Training: 2021-10-27 23:50:22,155-Speed 205.66 samples/sec   Loss 28.2153   LearningRate 0.1250000   Epoch: 2   Global Step: 14500   Required: 12 hours
Training: 2021-10-27 23:50:37,740-Speed 205.49 samples/sec   Loss 28.0353   LearningRate 0.1250000   Epoch: 2   Global Step: 14550   Required: 12 hours
Training: 2021-10-27 23:50:53,361-Speed 205.02 samples/sec   Loss 28.3391   LearningRate 0.1250000   Epoch: 2   Global Step: 14600   Required: 12 hours
Training: 2021-10-27 23:51:08,989-Speed 204.94 samples/sec   Loss 28.3454   LearningRate 0.1250000   Epoch: 2   Global Step: 14650   Required: 12 hours
Training: 2021-10-27 23:51:24,657-Speed 204.40 samples/sec   Loss 28.5767   LearningRate 0.1250000   Epoch: 2   Global Step: 14700   Required: 12 hours
Training: 2021-10-27 23:51:40,331-Speed 204.32 samples/sec   Loss 28.4874   LearningRate 0.1250000   Epoch: 2   Global Step: 14750   Required: 12 hours
Training: 2021-10-27 23:51:56,036-Speed 203.90 samples/sec   Loss 28.3018   LearningRate 0.1250000   Epoch: 2   Global Step: 14800   Required: 12 hours
Training: 2021-10-27 23:52:11,759-Speed 203.68 samples/sec   Loss 28.3222   LearningRate 0.1250000   Epoch: 2   Global Step: 14850   Required: 12 hours
Training: 2021-10-27 23:52:27,473-Speed 203.80 samples/sec   Loss 28.5380   LearningRate 0.1250000   Epoch: 2   Global Step: 14900   Required: 12 hours
Training: 2021-10-27 23:52:30,934-Pytorch Model Saved in '/output/webface_r50_2048/backbone.pth'
Training: 2021-10-27 23:52:47,966-Speed 156.25 samples/sec   Loss 26.4020   LearningRate 0.1250000   Epoch: 3   Global Step: 14950   Required: 12 hours
Training: 2021-10-27 23:53:03,710-Speed 203.41 samples/sec   Loss 26.3414   LearningRate 0.1250000   Epoch: 3   Global Step: 15000   Required: 12 hours
Training: 2021-10-27 23:53:19,456-Speed 203.40 samples/sec   Loss 26.4572   LearningRate 0.1250000   Epoch: 3   Global Step: 15050   Required: 12 hours
Training: 2021-10-27 23:53:35,190-Speed 203.54 samples/sec   Loss 27.0503   LearningRate 0.1250000   Epoch: 3   Global Step: 15100   Required: 12 hours
Training: 2021-10-27 23:53:50,917-Speed 203.64 samples/sec   Loss 26.9818   LearningRate 0.1250000   Epoch: 3   Global Step: 15150   Required: 12 hours
Training: 2021-10-27 23:54:06,672-Speed 203.27 samples/sec   Loss 27.0918   LearningRate 0.1250000   Epoch: 3   Global Step: 15200   Required: 12 hours
Training: 2021-10-27 23:54:22,422-Speed 203.34 samples/sec   Loss 27.4298   LearningRate 0.1250000   Epoch: 3   Global Step: 15250   Required: 12 hours
Training: 2021-10-27 23:54:38,135-Speed 203.81 samples/sec   Loss 27.4251   LearningRate 0.1250000   Epoch: 3   Global Step: 15300   Required: 12 hours
Training: 2021-10-27 23:54:53,843-Speed 203.87 samples/sec   Loss 27.1296   LearningRate 0.1250000   Epoch: 3   Global Step: 15350   Required: 12 hours
Training: 2021-10-27 23:55:09,520-Speed 204.28 samples/sec   Loss 27.0732   LearningRate 0.1250000   Epoch: 3   Global Step: 15400   Required: 12 hours
Training: 2021-10-27 23:55:25,243-Speed 203.69 samples/sec   Loss 27.4596   LearningRate 0.1250000   Epoch: 3   Global Step: 15450   Required: 12 hours
Training: 2021-10-27 23:55:40,909-Speed 204.41 samples/sec   Loss 27.2485   LearningRate 0.1250000   Epoch: 3   Global Step: 15500   Required: 12 hours
Training: 2021-10-27 23:55:56,588-Speed 204.25 samples/sec   Loss 27.9871   LearningRate 0.1250000   Epoch: 3   Global Step: 15550   Required: 12 hours
Training: 2021-10-27 23:56:12,285-Speed 204.03 samples/sec   Loss 28.0688   LearningRate 0.1250000   Epoch: 3   Global Step: 15600   Required: 12 hours
Training: 2021-10-27 23:56:28,019-Speed 203.53 samples/sec   Loss 27.5517   LearningRate 0.1250000   Epoch: 3   Global Step: 15650   Required: 11 hours
Training: 2021-10-27 23:56:43,716-Speed 204.03 samples/sec   Loss 27.6170   LearningRate 0.1250000   Epoch: 3   Global Step: 15700   Required: 11 hours
Training: 2021-10-27 23:56:59,397-Speed 204.23 samples/sec   Loss 27.9940   LearningRate 0.1250000   Epoch: 3   Global Step: 15750   Required: 11 hours
Training: 2021-10-27 23:57:15,142-Speed 203.40 samples/sec   Loss 27.9870   LearningRate 0.1250000   Epoch: 3   Global Step: 15800   Required: 11 hours
Training: 2021-10-27 23:57:30,843-Speed 203.95 samples/sec   Loss 27.8455   LearningRate 0.1250000   Epoch: 3   Global Step: 15850   Required: 11 hours
Training: 2021-10-27 23:57:46,511-Speed 204.40 samples/sec   Loss 27.8322   LearningRate 0.1250000   Epoch: 3   Global Step: 15900   Required: 11 hours
Training: 2021-10-27 23:58:02,210-Speed 204.01 samples/sec   Loss 27.4197   LearningRate 0.1250000   Epoch: 3   Global Step: 15950   Required: 11 hours
Training: 2021-10-27 23:58:17,906-Speed 204.01 samples/sec   Loss 27.7368   LearningRate 0.1250000   Epoch: 3   Global Step: 16000   Required: 11 hours
Training: 2021-10-27 23:59:45,712-[agedb_30][16000]XNorm: 38.958434
Training: 2021-10-27 23:59:45,712-[agedb_30][16000]Accuracy-Flip: 0.61833+-0.02123
Training: 2021-10-27 23:59:45,712-[agedb_30][16000]Accuracy-Highest: 0.64083
Training: 2021-10-28 00:03:22,510-[dev_00][16000]XNorm: 43.834514
Training: 2021-10-28 00:03:22,511-[dev_00][16000]Accuracy-Flip: 0.52067+-0.03226
Training: 2021-10-28 00:03:22,511-[dev_00][16000]Accuracy-Highest: 0.52067
Training: 2021-10-28 00:04:58,283-[dev_04][16000]XNorm: 43.911475
Training: 2021-10-28 00:04:58,284-[dev_04][16000]Accuracy-Flip: 0.49572+-0.01829
Training: 2021-10-28 00:04:58,284-[dev_04][16000]Accuracy-Highest: 0.51068
Training: 2021-10-28 00:05:13,760-Speed 7.70 samples/sec   Loss 27.5957   LearningRate 0.1250000   Epoch: 3   Global Step: 16050   Required: 12 hours
Training: 2021-10-28 00:05:29,269-Speed 206.49 samples/sec   Loss 28.1063   LearningRate 0.1250000   Epoch: 3   Global Step: 16100   Required: 12 hours
Training: 2021-10-28 00:05:44,793-Speed 206.29 samples/sec   Loss 28.0582   LearningRate 0.1250000   Epoch: 3   Global Step: 16150   Required: 12 hours
Training: 2021-10-28 00:06:00,303-Speed 206.48 samples/sec   Loss 27.6849   LearningRate 0.1250000   Epoch: 3   Global Step: 16200   Required: 12 hours
Training: 2021-10-28 00:06:15,809-Speed 206.54 samples/sec   Loss 27.6558   LearningRate 0.1250000   Epoch: 3   Global Step: 16250   Required: 12 hours
Training: 2021-10-28 00:06:31,302-Speed 206.71 samples/sec   Loss 28.0057   LearningRate 0.1250000   Epoch: 3   Global Step: 16300   Required: 12 hours
Training: 2021-10-28 00:06:46,861-Speed 205.82 samples/sec   Loss 28.3126   LearningRate 0.1250000   Epoch: 3   Global Step: 16350   Required: 12 hours
Training: 2021-10-28 00:07:02,422-Speed 205.80 samples/sec   Loss 27.1247   LearningRate 0.1250000   Epoch: 3   Global Step: 16400   Required: 12 hours
Training: 2021-10-28 00:07:18,014-Speed 205.38 samples/sec   Loss 28.1628   LearningRate 0.1250000   Epoch: 3   Global Step: 16450   Required: 12 hours
Training: 2021-10-28 00:07:33,629-Speed 205.10 samples/sec   Loss 27.8591   LearningRate 0.1250000   Epoch: 3   Global Step: 16500   Required: 12 hours
Training: 2021-10-28 00:07:49,230-Speed 205.28 samples/sec   Loss 27.7278   LearningRate 0.1250000   Epoch: 3   Global Step: 16550   Required: 12 hours
Training: 2021-10-28 00:08:04,878-Speed 204.65 samples/sec   Loss 28.0460   LearningRate 0.1250000   Epoch: 3   Global Step: 16600   Required: 12 hours
Training: 2021-10-28 00:08:20,488-Speed 205.16 samples/sec   Loss 27.5675   LearningRate 0.1250000   Epoch: 3   Global Step: 16650   Required: 12 hours
Training: 2021-10-28 00:08:36,152-Speed 204.43 samples/sec   Loss 27.7641   LearningRate 0.1250000   Epoch: 3   Global Step: 16700   Required: 12 hours
Training: 2021-10-28 00:08:51,819-Speed 204.41 samples/sec   Loss 27.8098   LearningRate 0.1250000   Epoch: 3   Global Step: 16750   Required: 12 hours
Training: 2021-10-28 00:09:07,482-Speed 204.47 samples/sec   Loss 28.1086   LearningRate 0.1250000   Epoch: 3   Global Step: 16800   Required: 12 hours
Training: 2021-10-28 00:09:23,176-Speed 204.06 samples/sec   Loss 27.8063   LearningRate 0.1250000   Epoch: 3   Global Step: 16850   Required: 12 hours
Training: 2021-10-28 00:09:38,996-Speed 202.43 samples/sec   Loss 28.0435   LearningRate 0.1250000   Epoch: 3   Global Step: 16900   Required: 12 hours
Training: 2021-10-28 00:09:54,752-Speed 203.27 samples/sec   Loss 28.0399   LearningRate 0.1250000   Epoch: 3   Global Step: 16950   Required: 12 hours
Training: 2021-10-28 00:10:10,467-Speed 203.78 samples/sec   Loss 27.6871   LearningRate 0.1250000   Epoch: 3   Global Step: 17000   Required: 12 hours
Training: 2021-10-28 00:10:26,228-Speed 203.17 samples/sec   Loss 27.8112   LearningRate 0.1250000   Epoch: 3   Global Step: 17050   Required: 11 hours
Training: 2021-10-28 00:10:42,003-Speed 203.00 samples/sec   Loss 27.8834   LearningRate 0.1250000   Epoch: 3   Global Step: 17100   Required: 11 hours
Training: 2021-10-28 00:10:57,746-Speed 203.43 samples/sec   Loss 27.8502   LearningRate 0.1250000   Epoch: 3   Global Step: 17150   Required: 11 hours
Training: 2021-10-28 00:11:13,520-Speed 203.03 samples/sec   Loss 27.8083   LearningRate 0.1250000   Epoch: 3   Global Step: 17200   Required: 11 hours
Training: 2021-10-28 00:11:29,296-Speed 203.01 samples/sec   Loss 27.3864   LearningRate 0.1250000   Epoch: 3   Global Step: 17250   Required: 11 hours
Training: 2021-10-28 00:11:44,998-Speed 203.95 samples/sec   Loss 28.0197   LearningRate 0.1250000   Epoch: 3   Global Step: 17300   Required: 11 hours
Training: 2021-10-28 00:12:00,724-Speed 203.65 samples/sec   Loss 27.6414   LearningRate 0.1250000   Epoch: 3   Global Step: 17350   Required: 11 hours
Training: 2021-10-28 00:12:16,433-Speed 203.87 samples/sec   Loss 27.5975   LearningRate 0.1250000   Epoch: 3   Global Step: 17400   Required: 11 hours
Training: 2021-10-28 00:12:32,192-Speed 203.22 samples/sec   Loss 27.7584   LearningRate 0.1250000   Epoch: 3   Global Step: 17450   Required: 11 hours
Training: 2021-10-28 00:12:47,913-Speed 203.70 samples/sec   Loss 27.8573   LearningRate 0.1250000   Epoch: 3   Global Step: 17500   Required: 11 hours
Training: 2021-10-28 00:13:03,644-Speed 203.59 samples/sec   Loss 27.0122   LearningRate 0.1250000   Epoch: 3   Global Step: 17550   Required: 11 hours
Training: 2021-10-28 00:13:19,371-Speed 203.63 samples/sec   Loss 27.8295   LearningRate 0.1250000   Epoch: 3   Global Step: 17600   Required: 11 hours
Training: 2021-10-28 00:13:35,105-Speed 203.55 samples/sec   Loss 27.4986   LearningRate 0.1250000   Epoch: 3   Global Step: 17650   Required: 11 hours
Training: 2021-10-28 00:13:50,841-Speed 203.51 samples/sec   Loss 27.8246   LearningRate 0.1250000   Epoch: 3   Global Step: 17700   Required: 11 hours
Training: 2021-10-28 00:14:06,610-Speed 203.10 samples/sec   Loss 27.6111   LearningRate 0.1250000   Epoch: 3   Global Step: 17750   Required: 11 hours
Training: 2021-10-28 00:14:22,333-Speed 203.68 samples/sec   Loss 27.1485   LearningRate 0.1250000   Epoch: 3   Global Step: 17800   Required: 11 hours
Training: 2021-10-28 00:14:38,079-Speed 203.37 samples/sec   Loss 28.1466   LearningRate 0.1250000   Epoch: 3   Global Step: 17850   Required: 11 hours
Training: 2021-10-28 00:14:53,813-Speed 203.52 samples/sec   Loss 27.6103   LearningRate 0.1250000   Epoch: 3   Global Step: 17900   Required: 11 hours
Training: 2021-10-28 00:15:09,541-Speed 203.62 samples/sec   Loss 27.8926   LearningRate 0.1250000   Epoch: 3   Global Step: 17950   Required: 11 hours
Training: 2021-10-28 00:15:25,291-Speed 203.34 samples/sec   Loss 27.5678   LearningRate 0.1250000   Epoch: 3   Global Step: 18000   Required: 11 hours
Training: 2021-10-28 00:16:52,962-[agedb_30][18000]XNorm: 40.972110
Training: 2021-10-28 00:16:52,962-[agedb_30][18000]Accuracy-Flip: 0.62367+-0.01792
Training: 2021-10-28 00:16:52,962-[agedb_30][18000]Accuracy-Highest: 0.64083
Training: 2021-10-28 00:20:30,026-[dev_00][18000]XNorm: 42.887351
Training: 2021-10-28 00:20:30,026-[dev_00][18000]Accuracy-Flip: 0.51780+-0.03223
Training: 2021-10-28 00:20:30,027-[dev_00][18000]Accuracy-Highest: 0.52067
Training: 2021-10-28 00:22:05,729-[dev_04][18000]XNorm: 42.795617
Training: 2021-10-28 00:22:05,730-[dev_04][18000]Accuracy-Flip: 0.49374+-0.01855
Training: 2021-10-28 00:22:05,730-[dev_04][18000]Accuracy-Highest: 0.51068
Training: 2021-10-28 00:22:21,242-Speed 7.69 samples/sec   Loss 27.5953   LearningRate 0.1250000   Epoch: 3   Global Step: 18050   Required: 12 hours
Training: 2021-10-28 00:22:36,803-Speed 205.81 samples/sec   Loss 27.7836   LearningRate 0.1250000   Epoch: 3   Global Step: 18100   Required: 12 hours
Training: 2021-10-28 00:22:52,373-Speed 205.68 samples/sec   Loss 27.5707   LearningRate 0.1250000   Epoch: 3   Global Step: 18150   Required: 12 hours
Training: 2021-10-28 00:23:07,912-Speed 206.11 samples/sec   Loss 27.7124   LearningRate 0.1250000   Epoch: 3   Global Step: 18200   Required: 12 hours
Training: 2021-10-28 00:23:23,461-Speed 205.95 samples/sec   Loss 28.1929   LearningRate 0.1250000   Epoch: 3   Global Step: 18250   Required: 12 hours
Training: 2021-10-28 00:23:38,977-Speed 206.40 samples/sec   Loss 27.2622   LearningRate 0.1250000   Epoch: 3   Global Step: 18300   Required: 12 hours
Training: 2021-10-28 00:23:54,537-Speed 205.81 samples/sec   Loss 27.4487   LearningRate 0.1250000   Epoch: 3   Global Step: 18350   Required: 12 hours
Training: 2021-10-28 00:24:10,106-Speed 205.70 samples/sec   Loss 27.6011   LearningRate 0.1250000   Epoch: 3   Global Step: 18400   Required: 11 hours
Training: 2021-10-28 00:24:25,715-Speed 205.17 samples/sec   Loss 27.4326   LearningRate 0.1250000   Epoch: 3   Global Step: 18450   Required: 11 hours
Training: 2021-10-28 00:24:41,330-Speed 205.10 samples/sec   Loss 27.8215   LearningRate 0.1250000   Epoch: 3   Global Step: 18500   Required: 11 hours
Training: 2021-10-28 00:24:56,981-Speed 204.61 samples/sec   Loss 27.8795   LearningRate 0.1250000   Epoch: 3   Global Step: 18550   Required: 11 hours
Training: 2021-10-28 00:25:12,619-Speed 204.79 samples/sec   Loss 27.5181   LearningRate 0.1250000   Epoch: 3   Global Step: 18600   Required: 11 hours
Training: 2021-10-28 00:25:28,337-Speed 203.76 samples/sec   Loss 27.7944   LearningRate 0.1250000   Epoch: 3   Global Step: 18650   Required: 11 hours
Training: 2021-10-28 00:25:44,003-Speed 204.43 samples/sec   Loss 28.1774   LearningRate 0.1250000   Epoch: 3   Global Step: 18700   Required: 11 hours
Training: 2021-10-28 00:25:59,720-Speed 203.76 samples/sec   Loss 27.8131   LearningRate 0.1250000   Epoch: 3   Global Step: 18750   Required: 11 hours
Training: 2021-10-28 00:26:15,442-Speed 203.67 samples/sec   Loss 27.6227   LearningRate 0.1250000   Epoch: 3   Global Step: 18800   Required: 11 hours
Training: 2021-10-28 00:26:31,173-Speed 203.59 samples/sec   Loss 27.8856   LearningRate 0.1250000   Epoch: 3   Global Step: 18850   Required: 11 hours
Training: 2021-10-28 00:26:46,898-Speed 203.65 samples/sec   Loss 27.7102   LearningRate 0.1250000   Epoch: 3   Global Step: 18900   Required: 11 hours
Training: 2021-10-28 00:27:02,637-Speed 203.49 samples/sec   Loss 27.6654   LearningRate 0.1250000   Epoch: 3   Global Step: 18950   Required: 11 hours
Training: 2021-10-28 00:27:18,390-Speed 203.28 samples/sec   Loss 27.6754   LearningRate 0.1250000   Epoch: 3   Global Step: 19000   Required: 11 hours
Training: 2021-10-28 00:27:34,164-Speed 203.02 samples/sec   Loss 27.8031   LearningRate 0.1250000   Epoch: 3   Global Step: 19050   Required: 11 hours
Training: 2021-10-28 00:27:49,934-Speed 203.09 samples/sec   Loss 27.8939   LearningRate 0.1250000   Epoch: 3   Global Step: 19100   Required: 11 hours
Training: 2021-10-28 00:28:05,713-Speed 202.96 samples/sec   Loss 27.6548   LearningRate 0.1250000   Epoch: 3   Global Step: 19150   Required: 11 hours
Training: 2021-10-28 00:28:21,479-Speed 203.12 samples/sec   Loss 27.5065   LearningRate 0.1250000   Epoch: 3   Global Step: 19200   Required: 11 hours
Training: 2021-10-28 00:28:37,269-Speed 202.81 samples/sec   Loss 27.1962   LearningRate 0.1250000   Epoch: 3   Global Step: 19250   Required: 11 hours
Training: 2021-10-28 00:28:53,062-Speed 202.79 samples/sec   Loss 27.3236   LearningRate 0.1250000   Epoch: 3   Global Step: 19300   Required: 11 hours
Training: 2021-10-28 00:29:08,867-Speed 202.63 samples/sec   Loss 28.1113   LearningRate 0.1250000   Epoch: 3   Global Step: 19350   Required: 11 hours
Training: 2021-10-28 00:29:24,605-Speed 203.49 samples/sec   Loss 27.6685   LearningRate 0.1250000   Epoch: 3   Global Step: 19400   Required: 11 hours
Training: 2021-10-28 00:29:40,378-Speed 203.04 samples/sec   Loss 27.2720   LearningRate 0.1250000   Epoch: 3   Global Step: 19450   Required: 11 hours
Training: 2021-10-28 00:29:56,113-Speed 203.53 samples/sec   Loss 27.2302   LearningRate 0.1250000   Epoch: 3   Global Step: 19500   Required: 11 hours
Training: 2021-10-28 00:30:11,896-Speed 202.92 samples/sec   Loss 27.8605   LearningRate 0.1250000   Epoch: 3   Global Step: 19550   Required: 11 hours
Training: 2021-10-28 00:30:27,683-Speed 202.85 samples/sec   Loss 27.5522   LearningRate 0.1250000   Epoch: 3   Global Step: 19600   Required: 11 hours
Training: 2021-10-28 00:30:43,445-Speed 203.19 samples/sec   Loss 27.3852   LearningRate 0.1250000   Epoch: 3   Global Step: 19650   Required: 11 hours
Training: 2021-10-28 00:30:59,218-Speed 203.03 samples/sec   Loss 27.7020   LearningRate 0.1250000   Epoch: 3   Global Step: 19700   Required: 11 hours
Training: 2021-10-28 00:31:14,943-Speed 203.66 samples/sec   Loss 27.5581   LearningRate 0.1250000   Epoch: 3   Global Step: 19750   Required: 11 hours
Training: 2021-10-28 00:31:30,692-Speed 203.35 samples/sec   Loss 27.4455   LearningRate 0.1250000   Epoch: 3   Global Step: 19800   Required: 11 hours
Training: 2021-10-28 00:31:46,456-Speed 203.15 samples/sec   Loss 27.2901   LearningRate 0.1250000   Epoch: 3   Global Step: 19850   Required: 11 hours
Training: 2021-10-28 00:31:55,319-Pytorch Model Saved in '/output/webface_r50_2048/backbone.pth'
Training: 2021-10-28 00:32:06,749-Speed 157.79 samples/sec   Loss 26.3216   LearningRate 0.1250000   Epoch: 4   Global Step: 19900   Required: 11 hours
Training: 2021-10-28 00:32:22,470-Speed 203.71 samples/sec   Loss 25.6469   LearningRate 0.1250000   Epoch: 4   Global Step: 19950   Required: 11 hours
Training: 2021-10-28 00:32:38,261-Speed 202.81 samples/sec   Loss 26.2676   LearningRate 0.1250000   Epoch: 4   Global Step: 20000   Required: 11 hours
Training: 2021-10-28 00:34:05,877-[agedb_30][20000]XNorm: 31.463459
Training: 2021-10-28 00:34:05,877-[agedb_30][20000]Accuracy-Flip: 0.62717+-0.02144
Training: 2021-10-28 00:34:05,877-[agedb_30][20000]Accuracy-Highest: 0.64083
Training: 2021-10-28 00:37:42,450-[dev_00][20000]XNorm: 41.199813
Training: 2021-10-28 00:37:42,450-[dev_00][20000]Accuracy-Flip: 0.52300+-0.03472
Training: 2021-10-28 00:37:42,450-[dev_00][20000]Accuracy-Highest: 0.52300
Training: 2021-10-28 00:39:18,126-[dev_04][20000]XNorm: 41.261118
Training: 2021-10-28 00:39:18,126-[dev_04][20000]Accuracy-Flip: 0.50076+-0.01807
Training: 2021-10-28 00:39:18,126-[dev_04][20000]Accuracy-Highest: 0.51068
Training: 2021-10-28 00:39:33,673-Speed 7.70 samples/sec   Loss 26.0770   LearningRate 0.1250000   Epoch: 4   Global Step: 20050   Required: 11 hours
Training: 2021-10-28 00:39:49,258-Speed 205.49 samples/sec   Loss 26.3464   LearningRate 0.1250000   Epoch: 4   Global Step: 20100   Required: 11 hours
Training: 2021-10-28 00:40:04,845-Speed 205.46 samples/sec   Loss 26.1998   LearningRate 0.1250000   Epoch: 4   Global Step: 20150   Required: 11 hours
Training: 2021-10-28 00:40:20,432-Speed 205.47 samples/sec   Loss 26.1017   LearningRate 0.1250000   Epoch: 4   Global Step: 20200   Required: 11 hours
Training: 2021-10-28 00:40:35,991-Speed 205.84 samples/sec   Loss 26.8036   LearningRate 0.1250000   Epoch: 4   Global Step: 20250   Required: 11 hours
Training: 2021-10-28 00:40:51,534-Speed 206.05 samples/sec   Loss 26.4236   LearningRate 0.1250000   Epoch: 4   Global Step: 20300   Required: 11 hours
Training: 2021-10-28 00:41:07,147-Speed 205.11 samples/sec   Loss 26.9587   LearningRate 0.1250000   Epoch: 4   Global Step: 20350   Required: 11 hours
Training: 2021-10-28 00:41:22,731-Speed 205.48 samples/sec   Loss 26.5963   LearningRate 0.1250000   Epoch: 4   Global Step: 20400   Required: 11 hours
Training: 2021-10-28 00:41:38,327-Speed 205.35 samples/sec   Loss 27.0437   LearningRate 0.1250000   Epoch: 4   Global Step: 20450   Required: 11 hours
Training: 2021-10-28 00:41:53,958-Speed 204.89 samples/sec   Loss 26.8941   LearningRate 0.1250000   Epoch: 4   Global Step: 20500   Required: 11 hours
Training: 2021-10-28 00:42:09,564-Speed 205.21 samples/sec   Loss 26.8451   LearningRate 0.1250000   Epoch: 4   Global Step: 20550   Required: 11 hours
Training: 2021-10-28 00:42:25,255-Speed 204.08 samples/sec   Loss 26.9082   LearningRate 0.1250000   Epoch: 4   Global Step: 20600   Required: 11 hours
Training: 2021-10-28 00:42:40,947-Speed 204.08 samples/sec   Loss 26.9349   LearningRate 0.1250000   Epoch: 4   Global Step: 20650   Required: 11 hours
Training: 2021-10-28 00:42:56,633-Speed 204.16 samples/sec   Loss 26.9377   LearningRate 0.1250000   Epoch: 4   Global Step: 20700   Required: 11 hours
Training: 2021-10-28 00:43:12,354-Speed 203.71 samples/sec   Loss 26.7987   LearningRate 0.1250000   Epoch: 4   Global Step: 20750   Required: 11 hours
Training: 2021-10-28 00:43:28,064-Speed 203.86 samples/sec   Loss 26.7668   LearningRate 0.1250000   Epoch: 4   Global Step: 20800   Required: 11 hours
Training: 2021-10-28 00:43:43,811-Speed 203.37 samples/sec   Loss 27.2210   LearningRate 0.1250000   Epoch: 4   Global Step: 20850   Required: 11 hours
Training: 2021-10-28 00:43:59,566-Speed 203.26 samples/sec   Loss 27.4094   LearningRate 0.1250000   Epoch: 4   Global Step: 20900   Required: 11 hours
Training: 2021-10-28 00:44:15,358-Speed 202.80 samples/sec   Loss 27.3743   LearningRate 0.1250000   Epoch: 4   Global Step: 20950   Required: 11 hours
Training: 2021-10-28 00:44:31,136-Speed 202.95 samples/sec   Loss 26.8673   LearningRate 0.1250000   Epoch: 4   Global Step: 21000   Required: 11 hours
Training: 2021-10-28 00:44:46,892-Speed 203.26 samples/sec   Loss 26.8973   LearningRate 0.1250000   Epoch: 4   Global Step: 21050   Required: 11 hours
Training: 2021-10-28 00:45:02,646-Speed 203.26 samples/sec   Loss 26.6915   LearningRate 0.1250000   Epoch: 4   Global Step: 21100   Required: 11 hours
Training: 2021-10-28 00:45:18,450-Speed 202.65 samples/sec   Loss 27.2557   LearningRate 0.1250000   Epoch: 4   Global Step: 21150   Required: 11 hours
Training: 2021-10-28 00:45:34,164-Speed 203.80 samples/sec   Loss 26.8631   LearningRate 0.1250000   Epoch: 4   Global Step: 21200   Required: 11 hours
Training: 2021-10-28 00:45:49,886-Speed 203.68 samples/sec   Loss 27.2169   LearningRate 0.1250000   Epoch: 4   Global Step: 21250   Required: 11 hours
Training: 2021-10-28 00:46:05,607-Speed 203.71 samples/sec   Loss 27.2419   LearningRate 0.1250000   Epoch: 4   Global Step: 21300   Required: 11 hours
Training: 2021-10-28 00:46:21,365-Speed 203.23 samples/sec   Loss 26.7535   LearningRate 0.1250000   Epoch: 4   Global Step: 21350   Required: 11 hours
Training: 2021-10-28 00:46:37,153-Speed 202.83 samples/sec   Loss 26.9906   LearningRate 0.1250000   Epoch: 4   Global Step: 21400   Required: 11 hours
Training: 2021-10-28 00:46:52,881-Speed 203.62 samples/sec   Loss 27.8703   LearningRate 0.1250000   Epoch: 4   Global Step: 21450   Required: 11 hours
Training: 2021-10-28 00:47:08,604-Speed 203.68 samples/sec   Loss 27.3638   LearningRate 0.1250000   Epoch: 4   Global Step: 21500   Required: 11 hours
Training: 2021-10-28 00:47:24,367-Speed 203.17 samples/sec   Loss 27.5140   LearningRate 0.1250000   Epoch: 4   Global Step: 21550   Required: 11 hours
Training: 2021-10-28 00:47:40,139-Speed 203.05 samples/sec   Loss 27.5365   LearningRate 0.1250000   Epoch: 4   Global Step: 21600   Required: 11 hours
Training: 2021-10-28 00:47:55,890-Speed 203.31 samples/sec   Loss 27.4270   LearningRate 0.1250000   Epoch: 4   Global Step: 21650   Required: 11 hours
Training: 2021-10-28 00:48:11,604-Speed 203.81 samples/sec   Loss 26.9882   LearningRate 0.1250000   Epoch: 4   Global Step: 21700   Required: 11 hours
Training: 2021-10-28 00:48:27,335-Speed 203.57 samples/sec   Loss 27.4382   LearningRate 0.1250000   Epoch: 4   Global Step: 21750   Required: 11 hours
Training: 2021-10-28 00:48:43,095-Speed 203.21 samples/sec   Loss 27.2700   LearningRate 0.1250000   Epoch: 4   Global Step: 21800   Required: 11 hours
Training: 2021-10-28 00:48:58,833-Speed 203.50 samples/sec   Loss 27.1880   LearningRate 0.1250000   Epoch: 4   Global Step: 21850   Required: 11 hours
Training: 2021-10-28 00:49:14,582-Speed 203.35 samples/sec   Loss 27.2589   LearningRate 0.1250000   Epoch: 4   Global Step: 21900   Required: 11 hours
